contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum,0501::SB1,3231 VJ,1241,1014,5,4,0,0,2,944,77,0,0,0,0,0,0,1023,300,51,137,95,97,109,10,71,3,50,29,4,4,2,4,37,2,0,1,6,2,0,0,0,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor,0501::SB2,3231 AP,1756,1467,2,4,0,0,12,1340,121,0,0,0,0,0,0,1473,479,94,211,126,124,149,16,88,13,39,47,4,10,2,6,48,1,0,1,5,0,0,0,1,3,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Scheepvaart & Transportcollege,0501::SB3,3232 AE,946,799,1,3,0,1,0,736,68,0,0,0,0,0,0,804,182,51,190,77,94,80,12,31,3,25,17,2,7,2,0,18,2,0,1,3,1,1,0,0,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wooncentrum Voorne,0501::SB4,3232 SX,1108,946,1,1,0,0,1,865,82,0,0,0,0,0,0,948,265,59,128,76,131,106,16,62,2,16,49,1,1,0,3,27,0,0,0,1,0,0,0,2,1,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dukdalf,0501::SB5,3232 CV,1383,1191,3,1,0,0,1,1083,111,0,0,0,0,0,0,1195,281,73,264,100,129,102,13,73,6,38,50,3,5,0,4,41,2,0,0,4,0,2,0,0,1,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vierpolders,0501::SB6,3237 AK,1365,1146,3,0,0,0,3,1051,95,0,0,0,0,0,0,1149,350,55,230,92,116,92,17,42,7,35,43,1,7,4,1,44,3,0,0,5,1,1,0,0,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zwartewaal,0501::SB7,3238 AD,1501,1234,3,0,0,0,0,1130,107,0,0,0,0,0,0,1237,353,73,246,89,156,100,17,67,1,34,39,3,10,0,3,37,1,0,0,2,1,1,0,1,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Plantage,0501::SB8,3232 LE,1163,936,3,1,0,14,4,844,78,0,0,14,0,0,0,926,290,44,117,70,115,103,12,51,5,35,41,2,4,0,16,28,0,0,0,1,0,2,0,0,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wellantcollege,0501::SB9,3232 VC,1078,831,1,2,0,0,1,753,80,0,0,0,0,0,0,834,155,41,186,102,79,68,20,54,10,19,46,1,4,2,2,31,1,1,1,4,0,0,0,1,1,2
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Les Rives,0501::SB10,3232 GN,858,680,2,1,0,2,3,637,45,0,0,0,2,0,0,685,163,34,125,73,76,78,13,35,0,19,31,0,7,0,0,20,0,0,0,4,0,1,1,0,0,0
Dordrecht,Brielle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maerlant,0501::SB11,3232 PX,941,833,2,2,0,0,2,751,84,0,0,0,0,0,0,837,342,30,130,53,85,82,5,30,0,19,27,1,1,4,2,21,0,0,0,0,0,0,0,1,0,0
