contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0766::SB1,5104 JJ,3198,2290,6,6,0,0,7,2085,210,0,0,0,0,0,0,2302,680,95,223,248,313,296,26,185,3,37,61,2,15,44,2,39,1,0,2,5,1,0,0,12,0,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Vlinderboom,0766::SB2,5102 XS,2658,1957,8,4,0,4,3,1798,172,0,0,0,0,0,0,1973,402,110,267,321,202,225,19,142,5,32,83,7,9,84,2,28,0,1,4,6,0,0,0,8,0,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Volckaert,0766::SB3,5102 DB,1225,1283,3,0,0,0,4,1177,105,0,0,0,0,0,0,1286,238,67,181,171,181,134,21,111,3,52,59,0,5,25,2,24,0,0,1,2,1,1,0,2,1,1
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool St. Jan,0766::SB4,5104 CL,1557,1385,5,3,0,0,2,1271,120,0,0,0,0,0,0,1393,337,76,235,215,138,145,16,88,5,31,46,1,8,6,1,26,0,1,0,3,0,0,0,7,0,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Achterberg,0766::SB5,5104 EG,1342,1105,2,1,0,0,2,974,132,0,0,0,0,0,0,1108,350,46,159,99,148,137,8,73,5,21,30,1,2,10,3,11,0,0,1,0,0,0,0,1,0,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Clubgebouw V.V.Dongen,0766::SB6,,2168,2093,3,0,0,0,1,1874,221,0,0,0,0,0,0,2096,691,116,229,205,280,272,6,127,1,32,49,3,6,41,0,30,0,0,0,2,0,0,0,2,0,1
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Noorderpoort,0766::SB7,5103 GN,2505,1969,2,7,0,0,1,1777,200,0,0,0,0,0,0,1978,429,107,250,266,222,243,13,176,0,42,75,4,10,84,0,29,0,1,1,6,2,0,1,8,0,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportzaal De Gaasjes,0766::SB8,5106 NC,841,705,0,1,0,0,2,626,78,0,0,0,0,0,0,706,209,23,91,55,170,56,6,22,5,13,25,2,5,0,1,9,0,1,0,2,0,1,0,6,2,1
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Geubel,0766::SB9,5109 AC,1875,1603,0,2,0,0,2,1465,138,0,0,0,0,0,0,1605,399,66,216,124,298,134,83,75,24,54,58,2,3,1,0,24,1,0,0,4,0,3,1,30,3,0
Tilburg,Dongen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Europlus,0766::SB10,5101 TJ,2626,1678,10,20,0,0,1,1557,150,0,0,0,0,0,0,1708,379,85,284,231,213,203,14,102,3,41,62,1,1,31,1,17,0,0,0,2,0,1,0,6,1,0
