contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0269::SB1,,1712,1764,0,2,0,2,33,1553,182,0,0,0,2,0,0,1768,202,37,235,61,370,53,360,47,311,21,21,1,5,1,0,22,0,0,0,3,1,2,0,1,9,0,1
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hullen,0269::SB2,,1680,1211,2,2,0,0,3,1097,116,0,0,0,1,0,1,1216,94,26,91,33,249,38,278,8,353,8,17,0,1,0,2,7,1,0,0,0,0,0,0,1,4,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Heerdt,0269::SB3,,1636,1473,0,1,0,0,3,1278,193,0,0,0,0,0,0,1474,101,22,67,22,288,26,348,22,541,2,13,1,0,0,1,10,0,0,0,1,0,0,0,0,8,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schaapskooi,0269::SB4,,1315,998,0,2,0,0,2,887,111,0,0,0,0,0,0,1000,127,11,81,16,172,25,254,10,271,5,11,0,1,0,0,9,0,0,1,3,0,0,0,0,1,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Grinthuus,0269::SB5,,1192,948,0,2,0,0,63,789,98,0,0,0,0,0,0,950,104,39,136,47,164,30,162,29,186,17,18,0,5,0,0,8,0,0,1,0,0,1,0,0,1,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Pauluskerk,0269::SB6,,1605,1323,0,1,0,0,0,1203,121,0,0,0,0,0,0,1324,265,37,131,79,270,85,253,42,65,12,44,0,5,1,1,23,0,0,1,3,0,1,0,1,4,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kruiskerk,0269::SB7,,1401,1024,1,11,0,0,5,949,82,0,0,0,0,0,0,1036,87,61,151,108,213,40,182,21,90,18,38,0,1,0,1,9,0,0,0,0,0,0,0,0,4,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Klepperbelt,0269::SB8,,1466,1236,2,3,0,0,2,1113,126,0,0,0,0,0,0,1241,175,54,217,96,194,89,178,41,92,27,46,2,3,0,0,16,0,1,0,0,0,1,0,1,3,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Uilenhorst,0269::SB9,,1698,1078,1,2,0,0,0,983,98,0,0,0,0,0,0,1081,148,42,181,64,188,63,243,46,53,11,19,0,2,2,0,11,0,1,0,0,0,0,0,3,1,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vredeskerk,0269::SB10,,1333,1403,0,2,0,0,5,1266,134,0,0,0,0,0,0,1405,143,65,207,108,253,80,308,50,76,13,52,1,5,1,3,30,0,0,1,1,0,2,0,3,1,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Wezep,0269::SB11,,1526,1388,3,3,0,4,10,1256,132,0,0,0,4,0,0,1398,234,50,143,83,310,70,275,41,106,15,30,2,5,0,0,19,0,0,1,1,0,0,0,0,3,0,0
Arnhem,Oldebroek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bouwakker,0269::SB12,,1130,944,0,3,0,0,3,849,95,0,0,0,0,0,0,947,151,41,135,60,192,45,177,35,59,15,13,2,4,0,0,10,1,1,0,1,0,0,0,1,0,0,1
