contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Trouwzaal  Gemeentehuis,0523::SB1,3371 AS,1217,1204,1,4,0,0,4,1054,152,0,0,0,1,0,1,1210,191,56,118,53,156,55,188,34,273,22,20,1,4,2,1,27,0,0,1,1,0,0,0,0,1,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Ducdalf, Scheldestraat 1",0523::SB2,3371 SV,1272,1209,0,0,0,0,1,1062,146,0,0,0,0,0,0,1209,227,51,149,58,175,55,169,34,202,12,37,0,0,7,3,27,0,0,0,0,0,0,0,0,3,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kerkgebouw Geref. Gem, Buitendams",0523::SB3,,1220,1043,0,3,0,0,3,884,159,0,0,0,0,0,0,1046,127,20,77,39,149,28,194,16,340,15,12,1,3,0,1,17,0,0,0,1,0,0,0,0,3,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Zevenster,0523::SB4,3371 JG,1272,1008,0,1,0,0,1,896,112,0,0,0,0,0,0,1009,189,28,99,36,167,48,225,21,151,11,13,1,1,0,1,11,0,0,2,3,0,1,0,0,0,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Driemaster Jacobsweer,0523::SB5,3371 PN,1221,755,1,1,0,0,1,672,84,0,0,0,0,0,0,757,117,44,90,71,110,46,100,27,89,12,30,0,0,4,1,9,0,0,2,2,0,1,0,0,0,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau de Gereformeerde Kerk, Stationsstr",0523::SB6,3371 PN,1277,1431,0,0,0,2,4,1219,210,0,0,0,2,0,0,1433,230,41,100,42,210,54,331,35,326,10,15,3,4,4,0,12,0,0,0,6,0,1,0,2,5,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Ichthusschool, ing. Florenweer",0523::SB7,3371 RC,1254,1052,0,0,0,0,1,917,134,0,0,0,0,0,0,1052,127,32,111,62,195,32,211,19,196,15,29,1,1,1,1,12,0,0,0,2,0,1,0,1,2,1
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Verz.tehuis Pedaja, ing. Wieling",0523::SB8,3371 PR,1180,888,0,0,0,0,1,774,113,0,0,0,0,0,0,888,141,24,94,37,124,31,161,17,215,12,10,2,2,0,1,9,0,1,0,4,0,1,0,0,2,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kerk Hers.Herv.Gem., Nassaustraat",0523::SB9,3372 EE,1153,888,1,5,0,0,4,788,102,0,0,0,0,0,0,894,119,43,141,61,104,27,97,16,235,13,17,0,1,2,0,7,0,0,1,1,1,0,0,0,2,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lange Wei Atrium,0523::SB10,3372 XV,1113,1068,4,3,0,1,1,964,111,0,0,0,1,0,0,1076,154,53,181,102,170,37,130,39,134,11,31,2,5,0,2,9,0,1,0,1,0,0,0,1,5,0
Dordrecht,Hardinxveld-Giessendam,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Geref. Kerk, ing. W. Droststraat",0523::SB11,3372 XH,1242,1076,1,1,0,0,0,936,142,0,0,0,0,0,0,1078,210,25,159,55,181,30,124,34,199,14,16,1,0,0,2,21,0,0,0,3,0,0,0,0,2,0
