contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0642::SB1,,1714,2597,6,11,0,0,12,2338,264,0,0,0,0,0,0,2614,562,113,439,191,310,186,147,155,165,64,88,3,16,71,6,60,0,1,1,8,1,1,2,1,6,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NS Station Zwijndrecht,0642::SB2,,0,1820,6,5,0,0,4,1674,153,0,0,0,0,0,0,1831,265,82,316,164,146,212,111,182,91,60,43,5,10,62,5,43,0,0,0,10,5,1,1,1,5,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw 'P.V. Steeds Sneller',0642::SB3,,2012,1027,2,1,2,0,0,938,90,0,0,2,0,0,0,1028,232,49,242,86,132,49,56,31,36,23,51,0,6,3,0,20,1,0,2,1,1,0,0,3,3,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kinderdagcentrum 'Ons Blije Honck',0642::SB4,,1519,1362,2,1,0,1,1,1240,123,0,0,1,0,0,0,1364,300,62,171,104,206,131,109,95,62,30,40,0,9,3,2,30,1,0,1,2,0,0,0,1,3,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Winkelcentrum Walburg,0642::SB5,,3170,2699,4,6,0,12,4,2446,247,0,0,12,0,0,0,2697,536,151,386,235,355,233,168,184,112,72,147,1,9,51,4,38,3,0,1,4,2,1,0,1,4,1
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Capital Sports 'Rob Sterkenzaal',0642::SB6,,3833,1820,3,0,0,0,1,1657,165,0,0,0,0,0,0,1823,371,84,234,123,321,140,139,61,176,26,79,0,5,13,2,36,0,1,0,4,0,0,1,1,3,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Xiejezo,0642::SB7,,2738,1930,4,11,0,12,3,1766,164,0,0,12,0,0,0,1933,247,90,308,166,203,103,105,137,105,50,67,0,11,284,7,32,0,0,1,5,2,2,0,1,4,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccomodatie Hart van Meerdervoort,0642::SB8,,1676,1799,1,2,0,2,2,1664,138,0,0,0,2,0,0,1804,208,84,382,213,178,110,114,112,62,50,81,1,7,140,6,31,1,3,0,5,3,1,1,1,5,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccomodatie Kubiek,0642::SB9,,3557,2242,5,6,0,0,5,2060,188,0,0,0,0,0,0,2253,360,100,517,259,244,200,110,108,41,75,94,1,11,50,4,48,0,2,0,6,7,0,0,1,4,0
Dordrecht,Zwijndrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccomodatie 't Klankbord,0642::SB10,,3619,3603,8,6,59,0,3,3271,402,0,0,0,59,0,0,3676,934,157,593,317,455,335,194,165,76,93,142,4,18,14,5,77,1,0,0,12,2,0,1,4,4,0
