contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parochiecentrum Het Klooster,0166::SB1,,1398,1065,3,2,0,0,2,1003,65,0,0,0,0,0,0,1070,188,54,120,80,145,120,102,110,39,37,26,2,3,4,0,30,0,0,0,4,1,0,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Margaretha,0166::SB2,,1496,1088,1,2,0,0,3,1013,75,0,0,0,0,0,0,1091,191,42,106,95,142,98,141,128,35,42,19,2,3,2,3,21,0,1,0,14,2,1,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Reijersdam,0166::SB3,,1370,984,4,6,0,0,0,994,0,0,0,0,0,0,0,994,69,71,260,150,113,62,86,43,27,26,31,0,4,9,1,26,1,1,1,1,0,0,2
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Westerkerk,0166::SB4,,1405,1178,1,3,0,0,1,1108,73,0,0,0,0,0,0,1182,128,72,230,151,222,58,105,61,58,24,37,1,4,3,3,13,1,0,0,6,0,0,1
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Myosotis,0166::SB5,,1579,1509,1,4,0,1,2,1374,139,0,0,0,1,0,0,1515,214,67,185,127,267,117,219,94,119,32,29,1,2,5,0,25,1,0,0,4,0,1,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis,0166::SB6,,1404,1731,3,3,0,0,9,1557,171,0,0,0,0,0,0,1737,232,108,173,137,322,150,204,152,111,35,38,1,4,22,3,28,1,0,0,8,2,0,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Stroomdal,0166::SB7,,849,980,2,0,0,0,3,880,99,0,0,0,0,0,0,982,201,20,103,44,179,71,139,49,124,14,9,1,0,8,1,17,0,0,0,0,0,0,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Ommeland,0166::SB8,,1353,1076,5,6,0,0,2,994,91,0,0,0,0,0,0,1087,100,70,158,126,197,56,103,70,40,11,33,2,3,86,1,17,0,1,0,0,0,1,1
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem van Oranjeschool,0166::SB9,,1456,1100,0,5,0,3,0,1028,80,0,0,0,0,0,0,1108,100,53,158,164,189,57,136,81,66,18,58,0,1,5,0,11,0,0,0,3,0,0,0
Zwolle,Kampen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk Centrum Open Hof,0166::SB10,,1291,1038,0,8,0,1,2,970,75,0,0,0,1,0,0,1047,87,44,186,157,153,58,101,81,43,30,26,1,0,53,0,8,0,1,0,4,2,0,3
