contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor,0457::SB1,1381 BD,1331,1695,0,3,0,0,15,1540,143,0,0,0,0,0,0,1698,421,123,83,83,146,333,18,264,11,102,30,2,7,10,3,45,1,0,1,8,4,0,0
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Papelaan 99,0457::SB2,1382 RK,1578,1224,1,10,0,0,2,1126,107,0,0,0,0,0,0,1235,208,102,143,105,87,171,26,166,2,66,49,2,6,60,4,14,0,0,4,5,3,1,0
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hogeweyk,0457::SB3,1382 GV,1548,990,1,10,0,0,5,887,109,0,0,0,0,0,0,1001,196,60,127,90,83,148,17,77,1,26,62,2,5,57,1,25,1,0,3,6,1,0,2
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vechtstede college,0457::SB4,1381 CD,1794,1408,5,16,1,0,1,1276,151,0,0,1,0,0,0,1428,321,91,143,107,126,192,19,158,5,35,65,2,5,107,4,19,2,0,0,4,2,1,0
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede school Kors Breijer,0457::SB5,1382 RP,1442,944,1,4,0,0,4,875,70,0,0,0,0,0,0,949,162,62,129,74,98,142,10,113,1,29,45,0,5,44,6,10,0,1,1,9,1,1,1
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingshuis Oversingel,0457::SB6,1381 DE,1120,1015,3,4,0,0,2,933,87,0,0,0,0,0,0,1022,195,75,130,72,137,163,13,109,5,41,45,2,4,14,0,8,0,0,0,2,0,0,0
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporth. Aetsveld,0457::SB7,1383 ED,1452,1191,2,4,0,1,0,1089,109,0,0,0,1,0,0,1198,305,85,111,96,126,156,21,136,7,44,53,1,9,4,3,21,3,0,0,1,4,4,1
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Aetsveld,0457::SB8,1383 ED,1442,1184,0,3,0,0,2,1091,94,0,0,0,0,0,0,1187,288,69,173,88,144,150,15,134,5,28,57,1,5,3,2,14,1,1,0,4,0,1,1
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne,0457::SB9,1381 CZ,1281,1118,3,3,0,0,3,1023,98,0,0,0,0,0,0,1124,310,80,111,66,106,172,20,132,9,43,38,1,4,10,1,8,0,0,0,6,0,1,0
Haarlem,Weesp,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Svala Auto Weesp,0457::SB10,1382 LE,1199,970,1,3,0,2,4,873,99,0,0,0,2,0,0,976,308,55,61,46,66,209,16,118,2,35,15,1,7,7,1,12,0,0,2,4,5,0,0
