contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Oude Raadhuis,1674::SB1,4701 PA,1189,1379,1,2,0,0,17,1229,136,0,0,0,0,0,0,1382,412,57,194,101,185,139,8,130,2,50,46,2,2,14,1,25,2,1,1,2,2,1,0,2,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Centrum voor de Kunsten, de Suite",1674::SB2,4701 EK,1718,1188,5,4,0,0,1,1075,121,0,0,0,0,0,0,1197,318,44,190,97,181,117,2,109,3,35,44,0,5,11,3,23,0,0,2,1,0,0,1,1,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Keyenburg,1674::SB3,4702 CG,1612,1172,1,5,0,0,0,1075,103,0,0,0,0,0,0,1178,218,44,260,134,134,119,5,118,1,32,36,1,3,40,0,21,1,1,1,0,1,1,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Recreatiezaal Mimosa-flat,1674::SB4,4702 BR,1627,965,3,7,0,0,1,888,87,0,1,0,1,0,0,976,214,38,172,131,121,87,18,72,2,22,48,0,2,11,0,25,1,0,0,1,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Fatima,1674::SB5,4702 GZ,1566,1279,4,13,0,0,5,1147,144,0,0,0,0,0,0,1296,256,61,212,127,138,137,8,130,7,38,53,1,2,75,3,22,3,0,0,4,1,0,0,0,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wiekendael,1674::SB6,4702 ZB,1340,1046,4,6,0,0,4,950,103,0,1,0,1,0,0,1057,201,31,288,119,69,99,7,106,2,17,29,1,9,30,4,27,0,0,0,3,0,2,1,0,0,1
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School Zwanehof,1674::SB7,4702 RG,1887,1115,0,13,0,0,1,963,164,0,0,0,0,0,0,1128,151,44,241,96,83,72,6,160,0,28,37,1,6,169,2,12,2,1,1,1,1,0,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School Zwanehof,1674::SB8,4702 RG,1746,1385,0,17,11,0,2,1212,199,0,0,0,11,0,0,1413,199,51,284,153,82,82,4,159,0,24,37,1,4,282,2,12,0,0,0,4,0,1,0,3,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau St. Elisabeth ingang Wouwseweg 21,1674::SB9,4703 AK,1538,1186,2,4,0,2,1,1069,126,0,2,0,4,0,0,1196,253,40,221,125,206,118,10,102,1,19,39,1,4,7,4,28,0,0,4,2,1,0,0,0,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Westpoort,1674::SB10,4703 EX,1475,795,0,5,0,0,3,732,65,0,0,0,0,0,0,800,122,29,196,106,81,30,7,71,6,17,39,0,1,75,4,4,0,0,1,3,0,2,0,0,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Appel,1674::SB11,4703 JA,1281,724,1,2,0,0,2,639,86,0,0,0,0,0,0,727,107,32,165,90,72,58,1,69,0,13,24,0,2,65,0,18,0,0,2,2,4,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Appartementencomplex Waterland,1674::SB12,4707 DC,1777,985,4,2,2,0,1,897,96,0,1,0,3,0,0,994,255,32,152,94,195,79,2,78,0,25,41,2,1,11,0,13,0,0,2,1,0,1,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Brink,1674::SB13,4707 HP,1230,1090,10,3,0,0,0,980,123,0,0,0,0,0,0,1103,200,56,212,131,163,83,6,80,1,14,55,0,2,66,5,10,3,1,1,0,0,0,0,0,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wildenborch ingang Genestetlaan,1674::SB14,4707 LT,1346,929,0,4,0,0,1,840,92,0,0,0,0,0,0,933,154,41,184,117,140,71,12,80,1,24,41,1,1,47,1,12,1,0,1,0,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Watermolen,1674::SB15,4707 JE,1433,955,2,3,0,2,0,854,108,0,0,0,2,0,0,962,191,50,155,113,90,87,9,98,0,28,39,0,2,68,2,9,1,0,0,7,1,2,0,3,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gertrudiscollege,1674::SB16,4707 ZH,1108,998,2,1,0,0,0,881,120,0,0,0,0,0,0,1001,193,34,192,124,110,96,7,105,2,24,41,1,2,47,1,14,1,0,1,3,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Levensschool,1674::SB17,4707 TZ,1247,873,0,6,0,0,0,767,112,0,0,0,0,0,0,879,153,48,172,90,113,74,12,75,0,10,37,0,0,57,0,21,0,1,3,2,0,1,0,2,2,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Saffier,1674::SB18,4706 HM,1384,942,1,5,0,0,1,822,125,0,0,0,0,0,0,948,213,36,178,121,118,92,12,68,2,21,25,1,4,31,5,12,0,0,1,1,0,0,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Saffier,1674::SB19,4706 HM,1451,1071,2,2,0,0,0,945,131,0,1,0,1,0,0,1076,246,46,164,117,138,123,6,111,2,20,32,1,7,36,2,17,0,0,1,1,1,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bloemschevaert,1674::SB20,4706 GH,1441,1137,3,4,0,0,4,1033,107,0,0,0,0,0,0,1144,208,35,207,145,172,132,6,123,2,30,41,0,3,10,0,14,2,1,1,2,0,1,0,2,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Cortendijck,1674::SB21,4706 DZ,1322,1058,1,4,0,0,5,932,126,0,0,0,0,0,0,1063,300,36,147,111,122,96,8,83,0,27,46,2,1,33,4,36,0,1,1,2,0,0,0,2,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Cortendijck,1674::SB22,4706 DZ,1896,1132,2,1,0,3,2,998,140,0,2,0,5,0,0,1140,322,48,173,110,129,112,13,114,2,21,29,0,5,34,1,14,0,0,0,3,1,0,1,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nisipa,1674::SB23,4709 AN,1355,1139,1,2,0,0,56,953,133,0,0,0,0,0,0,1142,364,26,168,109,222,74,10,75,4,26,37,2,4,1,1,12,0,0,1,0,2,0,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vondelschool,1674::SB24,4707 AG,1489,1284,2,5,0,0,3,1163,125,0,0,0,0,0,0,1291,242,52,250,162,139,109,7,145,4,24,55,0,1,57,2,27,0,0,1,5,1,0,0,1,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Heiberg,1674::SB25,4708 EC,1832,1335,2,5,0,0,0,1203,139,0,0,0,0,0,0,1342,267,49,290,159,132,156,10,133,1,36,37,2,9,14,3,25,1,1,2,6,0,0,0,1,0,1
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bergspil,1674::SB26,4708 HK,1402,986,1,21,0,0,2,915,91,0,0,0,0,0,0,1008,273,33,162,124,121,89,7,79,0,22,34,4,4,6,3,18,0,1,0,4,1,1,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bergspil,1674::SB27,4708 HK,1315,1639,6,2,0,1,2,1476,170,0,0,0,1,0,0,1648,428,77,260,168,200,185,17,134,3,39,77,1,9,6,1,27,0,1,4,2,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wingerd,1674::SB28,4708 KC,1237,997,1,0,0,1,2,896,101,0,0,0,1,0,0,999,354,35,125,68,129,136,8,63,1,13,25,1,7,5,2,20,0,0,0,1,0,4,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wingerd,1674::SB29,4708 KC,1190,1016,0,4,0,4,1,904,111,0,0,4,0,0,0,1016,344,43,145,65,135,120,12,80,2,18,19,1,3,5,3,17,0,0,0,3,1,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lantaarn,1674::SB30,4706 LN,1434,1468,3,4,0,0,1,1329,145,0,0,0,0,0,0,1475,468,63,213,111,202,141,16,121,0,23,45,2,4,12,5,29,0,0,6,3,0,2,0,2,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Werkplein Hart van West-Brabant,1674::SB31,4701 GZ,1453,920,1,2,0,0,2,832,89,0,0,0,0,0,0,923,199,46,175,139,69,83,6,95,0,39,36,2,1,9,1,15,1,0,0,2,1,1,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkbedrijf Westrand,1674::SB32,4703 HX,1262,1104,1,4,0,0,5,1000,104,0,0,0,0,0,0,1109,130,38,262,129,92,83,3,126,2,23,34,0,3,154,3,12,0,0,1,3,1,2,0,2,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wieken,1674::SB33,4707 CC,1475,1152,4,6,0,0,3,1051,108,0,0,0,0,0,0,1162,178,52,203,161,146,104,15,133,2,26,58,2,0,57,2,6,0,0,1,3,1,0,1,0,1,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Levensschool,1674::SB34,4707 TZ,1150,845,4,4,0,0,1,754,98,0,0,0,0,0,0,853,159,35,156,105,103,65,23,80,1,13,41,0,3,36,1,15,1,1,0,2,0,0,0,3,2,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Heerma State,1674::SB35,4708 AW,1186,1179,0,0,0,0,2,1029,148,0,0,0,0,0,0,1179,402,37,166,87,159,118,10,97,3,17,34,3,2,18,1,22,1,0,0,2,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Weihoek,1674::SB36,4708 AV,1208,811,0,1,0,0,3,733,76,0,0,0,0,0,0,812,276,35,153,54,94,68,11,65,2,10,27,0,3,2,0,9,0,0,1,1,0,0,0,0,0,0
Tilburg,Roosendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NS Station,1674::SB37,4702 VX,485,952,4,2,0,0,14,850,94,0,0,0,0,0,0,958,224,38,115,70,73,172,6,149,2,24,9,0,4,25,4,29,0,0,3,3,0,0,0,2,0,0
