contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Valckesteyn Noord,0613::SB1,3176 VA,1990,1688,2,1,0,7,1,1533,164,0,0,0,7,0,0,1698,523,65,296,100,164,209,29,88,16,51,59,3,6,7,1,47,1,0,1,4,8,2,0,7,1,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultureel centrum De Brinkhoeve,0613::SB2,3171 GG,1367,1066,0,1,0,2,1,987,81,0,0,0,2,0,0,1069,211,63,208,87,143,97,35,59,28,30,45,1,8,1,0,36,1,1,0,5,3,1,2,1,0,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Delta Psychiatrisch Centrum,0613::SB3,3172 AA,990,617,0,3,0,1,0,583,38,0,0,0,1,0,0,621,144,43,91,57,58,73,17,45,9,24,22,1,2,5,2,19,1,0,0,1,1,1,0,0,1,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau FPC De Kijvelanden,0613::SB4,3172 AB,174,55,0,1,0,0,0,55,1,0,0,0,0,0,0,56,12,4,11,13,0,7,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hooge Werf Zorgcentrum,0613::SB5,3171 BJ,1710,1616,3,4,0,0,3,1504,125,0,0,0,9,0,0,1632,389,93,275,114,197,147,45,107,29,46,79,4,7,0,2,71,1,0,0,3,4,1,0,2,0,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Korfbalvereniging RWA,0613::SB6,3171 DC,1204,950,1,2,0,3,1,863,92,0,0,0,3,0,0,956,287,54,135,64,113,115,19,39,12,33,29,0,3,6,7,25,1,0,0,4,1,1,0,1,1,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Overkant,0613::SB7,3161 LG,1432,1289,0,0,0,4,2,1165,118,0,0,4,0,0,0,1285,309,56,257,101,135,129,34,88,10,51,51,1,11,1,0,45,1,1,3,4,0,1,0,0,0,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Centrum,0613::SB8,3161 AC,1313,993,3,2,0,0,1,900,97,0,0,0,0,0,0,998,291,40,152,64,127,127,41,57,4,22,31,0,7,0,1,25,0,0,0,2,0,1,0,1,0,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maranathakerk Rhoon,0613::SB9,3161 HG,1457,1370,3,0,0,4,2,1234,133,0,0,4,0,0,0,1369,436,64,170,78,233,125,57,71,22,23,40,0,4,4,4,32,0,0,0,4,0,1,0,0,2,0
Dordrecht,Albrandswaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Klepperwei,0613::SB10,3161 TW,1130,1068,1,1,0,0,1,979,92,0,2,0,2,0,0,1072,222,44,205,67,170,122,31,48,19,45,55,2,3,3,0,28,0,0,0,2,1,0,0,1,0,0
