contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Waltakamer Stadhuis,1900::SB1,8601 CR,962,1175,0,1,0,0,12,1068,96,0,0,0,0,0,0,1176,261,82,119,108,150,162,32,118,5,39,30,1,4,3,19,31,1,1,0,7,1,1
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Doarpshûs It Nije Formidden,1900::SB2,8633 JA,563,565,2,1,0,0,1,520,47,0,0,0,0,0,0,568,135,30,45,31,123,69,22,52,4,18,14,3,0,1,5,9,1,0,0,2,1,0
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ROC Friese Poort,1900::SB3,8602 JX,1094,904,0,0,0,0,5,822,77,0,0,0,0,0,0,904,189,63,72,81,234,112,33,52,4,19,23,2,3,2,5,9,0,1,0,0,0,0
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ut Wykje,1900::SB4,8607 BG,1109,744,2,3,0,0,1,685,63,0,0,0,0,0,0,749,91,36,204,109,95,68,12,56,0,17,17,0,2,10,12,8,0,0,0,2,1,4
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Eekmolen,1900::SB5,8606 EJ,1139,843,0,5,0,1,1,795,53,0,0,0,1,0,0,849,112,59,158,132,136,58,14,79,0,23,31,0,5,4,12,8,0,6,1,4,1,0
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Frittemahof,1900::SB6,8604 AA,1467,1305,1,0,0,0,4,1190,112,0,0,0,0,0,0,1306,282,115,72,73,300,156,68,117,8,30,37,1,9,0,9,19,0,0,0,8,0,1
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau It Skûlplak,1900::SB7,8603 AP,1367,1056,0,1,0,0,0,989,68,0,0,0,0,0,0,1057,157,73,121,115,187,113,50,113,5,39,37,1,4,5,10,17,1,1,0,5,0,2
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dr Wumkeshûs,1900::SB8,8606 AV,1170,919,0,4,0,1,3,859,62,0,0,0,1,0,0,924,144,61,153,126,139,78,23,63,6,30,38,1,5,2,14,23,2,2,3,5,0,1
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parkflat (Stadsfenne),1900::SB9,8604 ZG,1295,1094,1,3,0,1,2,1009,86,0,0,1,0,0,0,1097,200,108,77,105,231,110,62,91,7,35,24,5,3,1,7,24,0,2,0,0,0,2
Leeuwarden,Súdwest-Fryslân,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bonifatiushuis,1900::SB10,8605 BW,900,812,2,2,0,0,1,756,59,0,0,0,0,0,0,816,164,66,67,61,156,121,19,78,0,28,22,1,0,0,7,13,2,1,3,2,0,1
