contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0590::SB1,3351PB,1666,2481,1,7,0,0,9,2260,220,0,0,0,0,0,0,2489,569,161,345,199,318,216,156,121,158,55,94,1,22,18,0,37,0,0,0,5,3,1,0,0,2,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Morgensterkerk,0590::SB2,3353 VD,1664,1237,0,1,0,0,3,1117,118,0,0,0,0,0,0,1238,174,79,194,125,222,77,82,67,67,32,63,1,5,11,1,19,0,0,0,10,3,2,0,2,1,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Oranje Nassauschool,0590::SB3,3353 AT,1664,888,0,5,0,0,1,825,67,0,0,0,0,0,0,893,153,45,140,78,143,42,95,47,55,18,37,1,2,4,2,22,0,0,0,2,1,0,0,1,0,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK-Parochie,0590::SB4,3353 VJ,1664,1488,4,13,0,0,3,1379,123,0,0,0,0,0,0,1505,245,58,269,154,129,126,62,148,54,42,67,1,6,67,3,36,1,1,2,6,4,1,1,2,0,3
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bethlehemkerk,0590::SB5,3351 HA,1664,1058,1,1,0,3,0,973,90,0,0,0,3,0,0,1063,213,29,172,61,166,87,92,54,70,31,36,1,4,1,2,29,1,2,1,3,1,0,0,1,1,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sionskerk,0590::SB6,3351 JT,1664,1211,2,0,0,0,3,1109,105,0,0,0,4,0,0,1217,232,54,169,72,164,93,128,65,118,28,43,0,10,10,2,20,0,0,0,1,0,1,0,1,0,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Viermaster,0590::SB7,3351 JT,1664,1629,2,17,0,4,0,1490,162,0,0,0,4,0,0,1652,256,90,265,168,169,153,103,161,65,44,59,0,11,34,4,41,0,0,1,3,0,0,0,1,1,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Knotwilg/Leilinde,0590::SB8,3352 BM,1664,1232,4,3,0,0,3,1113,123,0,0,0,0,0,0,1239,248,69,180,120,133,158,61,106,27,31,39,0,6,7,1,32,0,0,0,7,1,2,0,2,2,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lage Waard,0590::SB9,3352 VH,1664,1093,0,1,0,0,0,996,98,0,0,0,0,0,0,1094,264,57,145,82,155,108,82,67,21,25,30,0,6,13,3,26,0,1,3,4,1,0,0,0,0,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Knotwilg,0590::SB10,3355 AJ,1664,2265,1,2,0,0,3,2036,229,0,0,0,0,0,0,2268,589,104,343,159,314,202,133,124,52,40,102,0,14,6,5,63,1,0,1,4,0,1,0,3,5,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wilgenhoeck,0590::SB11,3355 RP,1664,1374,0,1,0,0,3,1222,150,0,0,0,0,0,0,1375,400,46,218,98,164,130,77,73,36,50,37,1,4,2,3,29,0,0,0,2,1,0,0,1,2,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum,0590::SB12,3354 BR,1664,1423,2,5,0,0,2,1304,124,0,0,0,0,0,0,1430,333,81,214,98,191,108,78,105,74,42,37,3,8,6,2,29,0,4,1,6,1,1,0,0,1,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemiva,0590::SB13,3356 BG,1664,900,2,1,0,0,1,820,82,0,0,0,0,0,0,903,184,43,114,60,152,71,79,45,63,17,37,0,4,2,0,19,1,0,0,4,0,0,0,1,4,0
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Florisschool Boeieraak,0590::SB14,3356 MJ,1664,977,1,6,0,0,0,896,88,0,0,0,0,0,0,984,346,38,107,58,107,90,49,53,18,25,37,3,8,8,1,24,0,0,0,1,0,0,0,0,2,2
Dordrecht,Papendrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Florisschool Zuidkil,0590::SB15,3350 CD,1664,1371,1,1,0,0,2,1226,145,0,0,0,0,0,0,1373,447,55,173,88,186,133,72,60,35,26,32,3,3,25,0,26,0,0,0,4,0,2,0,1,0,0
