contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum Dingspilhuus.,1701::SB1,7981 AV,1347,1157,1,0,0,0,13,1049,96,0,0,0,0,0,0,1158,254,142,92,115,183,95,46,93,9,55,42,0,5,1,0,19,1,1,0,2,2,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Villa Nova Zorgvlied,1701::SB2,8437 PB,344,307,0,1,0,0,30,252,26,0,0,0,0,0,0,308,93,10,33,32,32,26,6,32,0,27,8,0,1,0,0,6,0,1,0,0,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  Oens Huus,1701::SB3,7983 KL,499,429,0,5,0,0,2,391,41,0,0,0,0,0,0,434,136,31,33,30,75,39,7,30,2,27,15,0,2,0,0,2,0,0,0,0,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ons Dorpshuis,1701::SB4,8384 EE,1376,1078,1,0,0,0,3,989,87,0,0,0,0,0,0,1079,259,86,153,132,123,94,24,97,8,46,27,0,7,0,4,16,0,0,1,1,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Weyert,1701::SB5,7991 BN,1307,1154,0,2,0,0,7,1066,84,0,0,0,1,0,0,1157,238,159,95,120,183,128,30,84,3,30,50,1,4,0,2,22,2,0,0,3,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Gowe,1701::SB6,7991 TD,761,580,0,0,0,0,0,539,41,0,0,0,0,0,0,580,149,37,42,23,111,57,28,75,5,26,13,3,1,0,2,4,2,0,0,0,2,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hotel  De Börken,1701::SB7,7991 PJ,388,358,2,0,0,0,5,317,38,0,0,0,0,0,0,360,89,22,16,32,71,45,12,37,2,17,6,0,3,0,2,4,0,0,0,0,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  De Veldkei,1701::SB8,7971 BX,1732,1614,2,0,0,0,16,1477,126,0,0,0,3,0,0,1619,479,178,131,109,227,180,30,120,9,45,67,2,2,0,3,27,0,1,1,3,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  De Wiekslag,1701::SB9,8351 HR,649,548,0,0,0,0,5,491,52,0,0,0,0,0,0,548,175,46,53,31,57,60,14,46,0,37,15,0,1,0,0,12,0,0,1,0,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  De Vlasbarg'n,1701::SB10,7975 BX,1130,948,0,1,0,0,2,870,77,0,0,0,0,0,0,949,238,98,106,82,93,115,20,71,4,43,47,4,9,0,3,10,1,1,0,3,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  De Stobbe,1701::SB11,7973 KG,744,618,0,1,0,0,1,555,63,0,0,0,0,0,0,619,92,43,155,88,64,41,23,40,5,25,22,0,1,0,0,14,2,0,1,2,0,0
Assen,Westerveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Rand van Havelte,1701::SB12,7971 AK,1184,911,2,1,0,0,8,843,63,0,0,0,0,0,0,914,265,82,72,88,117,97,24,75,1,19,41,3,4,0,0,20,0,0,0,3,0,0
