contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stegemanhof,0197::SB1,7122 CG,1108,1183,0,6,0,2,8,1090,93,0,0,0,2,0,0,1191,250,62,81,129,257,141,82,89,16,21,27,4,2,6,3,9,2,0,0,1,0,0,0,1,0,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Triangel (hoog),0197::SB2,7122 ZX,1324,937,1,0,0,0,0,870,68,0,0,0,0,0,0,938,183,42,68,84,236,101,71,64,7,27,25,2,2,11,0,11,0,0,0,0,0,0,1,2,0,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau R.K. Kerk,0197::SB3,7121 ES,1125,1056,2,2,0,1,12,963,86,0,0,0,1,0,0,1061,221,51,88,141,221,114,62,71,9,17,28,4,0,13,0,8,0,1,2,2,2,0,0,1,0,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Triangel (laag),0197::SB4,7122 BC,1118,1097,3,0,0,0,2,975,123,0,0,0,0,0,0,1100,154,59,88,159,221,120,68,91,9,20,48,1,3,34,1,16,0,1,0,1,0,2,0,0,1,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw P.V. De Luchtpost,0197::SB5,7122 LC,1477,944,1,6,0,0,4,863,84,0,0,0,0,0,0,951,215,41,141,126,177,88,26,47,10,8,23,4,5,4,3,19,0,0,0,4,1,1,0,1,0,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Spölhuuksken,0197::SB6,7121 VK,1391,1216,4,2,0,0,2,1118,102,0,0,0,0,0,0,1222,210,65,136,166,213,146,55,101,7,19,43,5,2,29,1,13,3,0,0,1,0,0,0,1,0,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Beth San,0197::SB7,7121 EG,1271,1061,4,4,0,1,6,993,71,0,0,0,1,0,0,1070,176,56,86,162,299,102,51,75,3,12,15,0,0,7,0,9,0,0,0,4,0,2,0,1,1,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Aladna,0197::SB8,7121 NW,1203,1136,2,1,0,0,4,1026,109,0,0,0,0,0,0,1139,217,73,112,166,231,107,64,81,9,17,30,3,4,1,2,14,1,0,0,2,0,0,0,1,0,0,1
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ver.gebouw 't Dorpshuus IJzerlo,0197::SB9,7122 KH,768,576,0,0,0,0,3,524,49,0,0,0,0,0,0,576,124,8,38,29,241,46,15,37,9,10,6,3,3,0,1,3,0,0,0,1,0,0,0,0,2,0,0
Arnhem,Aalten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Lintelo,0197::SB10,7122 LX,907,716,0,1,0,0,2,653,62,0,0,0,0,0,0,717,136,20,32,66,261,47,52,51,7,10,18,1,1,0,1,6,0,0,0,3,0,0,0,1,1,0,2
