contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis,0556::SB1,,1460,1639,15,9,0,0,4,1456,204,0,1,0,1,0,0,1664,320,91,275,137,162,143,42,107,4,34,56,0,5,218,4,25,0,1,0,5,6,2,0,1,0,1
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stroomopwaarts,0556::SB2,,2383,1673,2,4,0,0,5,1509,165,0,0,0,0,0,0,1679,417,85,331,131,195,146,53,78,9,39,63,3,9,66,3,36,0,0,1,3,3,0,0,1,1,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CBS Het Spectrum,0556::SB3,,1487,1203,4,6,0,0,4,1102,107,0,0,0,0,0,0,1213,202,67,242,107,122,119,53,74,12,45,45,1,8,63,2,27,0,0,0,8,5,0,0,1,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Pr Christinaschool, loca. Startpunt",0556::SB4,,1460,1258,3,1,0,0,6,1152,104,0,0,0,0,0,0,1262,221,71,190,87,127,120,46,87,18,54,50,2,1,150,0,25,0,0,1,3,2,0,0,2,0,1
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Restaurant De Ridderhof,0556::SB5,,1464,1163,4,3,0,0,4,1057,110,0,0,0,1,0,0,1171,331,59,184,49,160,98,46,70,10,37,35,4,7,25,5,37,1,0,0,3,1,1,0,0,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maranatha-kerk,0556::SB6,,1163,823,1,2,0,0,1,740,86,0,0,0,1,0,0,827,168,48,106,40,99,97,50,59,4,29,24,0,4,69,3,17,0,0,0,1,4,0,0,1,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum De Vliet,0556::SB7,,1624,1287,3,4,0,0,3,1173,118,0,0,0,0,0,0,1294,232,89,210,114,192,112,57,92,10,47,56,0,6,41,2,19,0,0,0,8,0,0,0,0,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Immanuëlkerk,0556::SB8,,1467,1203,2,3,0,0,10,1107,91,0,0,0,0,0,0,1208,172,80,243,100,175,97,42,72,14,34,55,0,1,91,0,16,0,0,0,3,6,1,0,0,1,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lentiz | VMBO Maassluis,0556::SB9,,1518,1284,6,1,1,1,1,1179,109,0,0,2,0,0,0,1289,344,66,173,94,199,114,52,56,11,28,35,3,11,55,4,29,0,1,0,2,2,2,0,0,1,2
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum De Vloot,0556::SB10,,1749,1268,3,10,0,0,2,1162,117,0,0,0,0,0,0,1281,233,87,213,71,210,108,26,66,14,23,84,1,3,100,2,19,0,0,1,5,1,0,0,1,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kunst en Cultuur Academie,0556::SB11,,1763,1439,2,5,0,4,0,1302,148,0,0,0,4,0,0,1450,364,63,204,82,265,133,77,58,19,43,72,0,8,29,1,15,1,0,2,3,0,0,0,0,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gereformeerde Kerk Vrijgemaakt,0556::SB12,,1397,1137,0,2,0,0,1,1047,93,0,0,0,2,0,0,1141,306,58,186,58,152,124,54,70,13,18,30,0,5,41,1,16,0,0,1,1,1,1,1,0,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Westhoek,0556::SB13,,1438,1279,0,4,0,0,1,1160,125,3,0,0,3,0,0,1286,291,64,227,99,147,117,34,80,4,25,58,4,9,79,1,30,3,1,0,3,1,0,0,2,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kardinaal Alfrinkschool,0556::SB14,,1155,774,0,6,0,0,1,667,112,0,0,0,0,0,0,780,132,28,130,43,72,99,29,60,4,18,18,1,3,113,1,10,0,0,2,7,2,0,0,0,2,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wethouder Smithal,0556::SB15,,1409,1296,0,2,0,0,1,1145,153,0,0,0,1,0,0,1299,378,58,224,79,182,114,45,60,10,40,45,0,11,17,0,23,0,0,1,6,2,1,0,0,0,0
Dordrecht,Maassluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis Driemaashave,0556::SB16,,1804,1498,3,2,0,0,0,1351,151,0,0,1,0,0,0,1502,408,72,250,90,209,134,48,84,15,43,60,5,10,19,1,37,0,2,2,5,2,1,0,0,1,0
