contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0189::SB1,7642 EC,1223,1235,1,3,0,0,3,1116,120,0,0,0,0,0,0,1239,356,43,107,50,320,127,96,44,31,12,15,0,2,2,2,21,0,0,0,3,0,1,3
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kluinveenschool,0189::SB2,7641 AL,1174,1073,0,1,0,0,2,955,117,0,0,0,0,0,0,1074,260,27,107,53,335,86,83,36,43,10,16,1,2,0,0,14,0,0,0,0,0,0,0
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Kandjoli,0189::SB3,7642 XX,1542,1090,1,4,0,0,4,1017,74,0,0,0,0,0,0,1095,160,43,135,102,327,62,98,46,41,16,27,3,6,4,1,13,0,0,1,1,0,0,4
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ZorgAccent,0189::SB4,7642 GW,1649,1255,5,1,0,1,5,1153,104,0,0,0,1,0,0,1262,261,50,147,65,408,88,80,55,38,14,22,0,8,1,1,11,1,0,0,3,0,1,1
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum 't Wedervoort,0189::SB5,7641 VA,1722,1580,0,3,0,0,8,1436,139,0,0,0,0,0,0,1583,290,85,150,115,451,167,126,76,35,16,35,1,4,7,3,15,0,0,0,2,0,0,2
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tennishal De Stouwe,0189::SB6,7641 AC,1415,1423,1,2,0,0,3,1303,121,0,1,0,1,0,0,1427,310,58,142,131,332,168,87,98,12,19,36,1,3,0,1,17,1,0,0,2,0,2,3
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Het Reggedal,0189::SB7,7468 BX,1372,1217,1,3,0,2,21,1080,122,0,0,0,2,0,0,1223,236,23,174,61,417,53,115,30,32,16,32,4,0,0,1,23,0,0,0,0,0,0,0
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Dienstgebouw,0189::SB8,7468 GC,1345,1268,2,1,0,0,1,1114,156,0,0,0,0,0,0,1271,310,20,195,68,414,56,80,33,29,7,28,0,4,0,0,20,0,0,3,1,0,0,0
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Dienstgebouw,0189::SB9,7468 GC,1364,1225,0,4,0,0,0,1105,124,0,0,0,0,0,0,1229,356,13,184,55,385,54,66,27,36,9,20,2,1,0,1,14,0,0,0,1,0,0,1
Zwolle,Wierden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Hoge Hexel,0189::SB10,7645 AV,785,677,0,9,0,0,5,615,66,0,0,0,0,0,0,686,96,9,71,31,226,32,79,15,96,5,6,0,2,0,0,8,1,0,0,0,0,0,0
