contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum Kickerthoek,1842::SB1,2635 JM,1464,1183,2,2,0,4,5,1084,102,0,0,0,4,0,0,1191,341,70,94,40,248,154,61,107,7,16,19,0,2,1,1,13,1,0,0,5,1,0,0,2,0,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoornbloem 1,1842::SB2,2635 HD,1480,1634,2,5,0,0,2,1461,179,0,1,0,1,0,0,1642,494,70,145,75,242,241,42,164,6,36,40,3,9,12,4,36,1,0,1,9,1,1,0,1,1,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoornbloem 2,1842::SB3,2635 HD,1483,1627,4,2,0,1,1,1485,148,0,0,0,1,0,0,1634,479,79,145,70,239,263,64,119,8,47,45,1,4,14,0,38,0,0,2,6,1,1,0,1,1,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoolwoning,1842::SB4,2635 MH,1676,1055,0,1,0,1,4,943,110,0,0,0,1,0,0,1057,396,32,123,20,143,181,29,54,4,23,13,2,7,1,1,25,1,0,0,0,0,0,0,0,0,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Singelhof 1,1842::SB5,3155 AL,1711,1515,0,3,1,0,2,1367,156,0,0,0,7,0,6,1525,532,46,164,43,308,154,73,62,10,22,32,1,6,6,1,47,0,0,1,5,0,0,0,0,2,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Singelhof 2,1842::SB6,3155 AL,1730,1561,0,3,0,0,1,1426,137,0,0,0,0,0,0,1564,536,50,152,35,338,158,91,64,16,36,37,2,8,1,2,31,0,1,1,2,0,0,0,0,0,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Oude Pastorie,1842::SB7,3155 AM,1638,1457,4,7,0,3,2,1316,153,0,0,0,3,0,0,1471,477,51,162,71,299,138,52,74,12,35,31,0,6,1,0,44,0,1,0,0,3,0,0,0,0,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum Korpershoek,1842::SB8,2636 JA,1633,1009,0,2,0,0,0,893,118,0,0,0,0,0,0,1011,300,35,72,46,257,124,25,55,6,24,30,0,4,5,1,19,0,0,0,6,0,0,0,0,0,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Dorpshoeve,1842::SB9,2636 GM,1659,1888,0,6,0,3,2,1698,197,0,0,0,3,0,0,1897,580,98,176,82,332,241,75,138,8,53,34,4,8,3,3,43,3,0,0,3,1,1,0,1,1,0
Dordrecht,Midden-Delfland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WoonZorgCentrum Akkerleven,1842::SB10,2636 JJ,67,66,0,3,0,0,1,65,3,0,0,0,0,0,0,69,14,5,1,2,25,8,2,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
