contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Buurthuis Wijk aan Duin, Wilgenhoflaan 2c",0375::SB2,,2137,1718,3,6,0,0,2,1606,119,0,0,0,0,0,0,1727,246,106,337,218,154,183,22,176,1,60,64,2,8,77,3,33,3,1,2,12,5,1,4
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Brandweerpost West, Wijk aan Duinerweg 4",0375::SB3,,2101,1761,3,1,0,3,2,1635,131,0,0,0,3,0,0,1768,443,99,279,188,146,216,22,172,1,62,65,1,8,11,2,36,0,0,0,5,1,1,3
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Montessorischool, Laan van Blois 100",0375::SB4,,2133,1611,0,3,0,0,0,1491,123,0,0,0,0,0,0,1614,474,88,191,115,161,220,21,149,2,59,53,3,6,9,1,51,0,0,0,5,2,0,1
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Paviljoen Westerhout, Westerhoutplein 3",0375::SB5,,1989,1787,2,2,0,0,1,1617,173,0,0,0,0,0,0,1791,571,123,167,121,148,254,24,202,3,71,42,4,9,0,3,37,0,0,1,6,1,0,0
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Nieuw Akerendam, Mr van Lingenlaan 2",0375::SB8,,1865,1364,2,9,0,0,2,1262,112,0,1,0,1,0,0,1376,414,90,154,85,123,168,23,120,5,56,40,0,10,13,0,51,0,0,0,8,2,0,2
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Woonzorgcentrum Lommerlust, Peperstraat 17",0375::SB9,,1931,1257,0,0,0,0,5,1162,90,0,0,0,0,0,0,1257,235,70,227,133,110,119,11,126,4,57,83,0,9,22,2,34,0,0,2,8,3,1,1
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Socius, Trijntje Kemp-Haanstraat 37",0375::SB10,,1502,1065,2,0,0,0,1,1006,60,0,0,0,0,0,0,1067,187,45,264,144,69,98,12,101,1,25,39,1,5,18,2,39,3,0,3,4,0,0,5
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kennemer College, Büllerlaan 2",0375::SB11,,2015,1618,0,6,0,0,4,1499,121,0,0,0,0,0,0,1624,278,87,289,185,136,173,18,149,1,54,97,2,14,72,2,47,0,0,0,9,2,0,3
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Huis ter Wijck, Plesmanweg 1",0375::SB12,,1734,1118,3,3,0,2,1,1061,64,0,0,0,2,0,0,1126,168,77,203,144,121,107,7,96,5,49,84,1,7,6,1,24,2,0,5,5,5,0,1
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Immanuëlkerk, Olieslagerslaan 20",0375::SB13,,1063,663,4,1,1,0,0,623,44,0,0,1,0,0,0,667,112,24,145,89,34,65,7,39,0,23,44,0,7,54,2,13,2,1,1,0,1,0,0
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau SWB ""De Grote Beer"", van der Hoopstraat 82",0375::SB14,,1326,1040,0,6,0,0,1,974,71,0,0,0,0,0,0,1046,187,80,136,122,107,109,15,77,1,29,67,1,7,63,5,25,0,0,0,1,2,1,5
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Amstelstaete, Amstelstraat 1",0375::SB15,,1342,822,2,5,0,0,1,778,50,0,0,0,0,0,0,829,95,57,178,99,51,69,15,78,1,25,37,1,4,77,0,15,0,0,3,8,3,1,5
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau OBS 't Kompas, ingang Spaarnestraat",0375::SB16,,1473,1087,0,2,0,0,1,1010,78,0,0,0,0,0,0,1089,142,63,263,127,99,77,13,114,1,36,55,0,6,56,2,23,1,0,0,4,2,1,2
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Brandweerkazerne, Spoorsingel 1",0375::SB17,,2058,1568,3,5,0,0,0,1428,148,0,0,0,0,0,0,1576,219,84,334,177,106,127,18,114,3,49,84,2,11,186,0,28,1,0,3,10,5,0,7
Haarlem,Beverwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau OBS De Zeester, Pieter Cheeuwenlaan 6",0375::SB19,,1849,1588,0,3,0,1,2,1426,167,0,0,0,4,0,0,1595,531,86,219,115,85,185,22,125,5,32,49,3,10,59,4,41,1,2,3,10,0,0,1
