contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum De Korenaere,0748::SB1,,1687,1229,1,2,0,0,1,1114,117,0,0,0,0,0,0,1232,320,68,150,141,97,157,12,137,0,50,46,0,0,11,1,22,2,0,0,5,0,2,0,8,0,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zoomflat,0748::SB2,,1981,1429,2,10,0,0,5,1276,160,0,0,0,0,0,0,1441,353,91,256,141,95,150,12,143,2,47,70,4,1,31,1,21,0,0,2,5,0,2,0,2,0,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mollerlyceum,0748::SB3,,1410,1022,1,0,0,0,5,909,110,0,0,0,1,0,0,1024,327,58,79,75,136,156,5,104,1,25,21,1,4,4,1,21,1,0,0,1,0,0,0,1,1,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor,0748::SB4,,1897,1775,3,2,0,0,19,1577,184,0,0,0,0,0,0,1780,475,65,290,158,173,185,12,179,4,54,66,7,5,48,1,27,1,1,2,9,2,1,1,7,1,1
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum het Fort,0748::SB5,,1600,1134,0,4,0,2,2,1023,115,0,0,0,2,0,0,1140,138,54,356,159,65,81,3,75,2,26,69,0,3,72,5,14,0,0,0,2,1,1,0,7,1,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gezondheidscentrum,0748::SB6,,1136,975,0,5,0,0,5,880,95,0,0,0,0,0,0,980,203,48,175,160,96,101,7,78,0,22,39,1,1,23,2,12,0,0,0,3,0,0,0,4,0,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Stuijvenburgh,0748::SB7,,2062,1268,1,2,0,0,2,1132,137,0,0,0,0,0,0,1271,274,75,222,159,135,112,5,87,0,27,61,0,2,82,3,8,0,0,2,1,0,0,0,13,0,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School de Borghoek,0748::SB8,,1724,1379,0,5,0,0,7,1218,159,0,0,0,0,0,0,1384,349,76,210,122,159,168,10,126,1,30,54,3,7,29,3,24,0,0,0,1,0,1,0,4,2,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum de Moerkens,0748::SB9,,1384,1187,1,0,0,0,1,1077,110,0,0,0,0,0,0,1188,344,53,162,95,141,152,24,89,2,38,48,0,1,7,2,21,0,0,1,3,0,0,0,2,2,0
Tilburg,Bergen op Zoom,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Serviceflat Meilust,0748::SB10,,1079,822,3,3,0,0,1,762,65,0,0,0,0,0,0,828,238,39,70,51,146,106,15,78,2,18,31,1,5,1,0,18,0,0,0,1,0,0,1,1,0,0
