contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Goirle,0785::SB1,,1401,1541,2,5,0,0,30,1379,138,0,0,1,0,1,0,1547,320,74,203,240,200,169,11,157,0,48,61,1,1,17,0,28,0,0,0,5,3,1,0,2,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Thebe,0785::SB2,,1469,978,1,3,0,1,22,868,93,0,0,0,1,0,0,983,179,49,159,186,133,90,2,74,0,26,42,2,3,3,1,22,2,1,0,3,0,0,0,0,0,1
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum 'Guldenakker',0785::SB3,,1444,1302,3,4,0,1,22,1170,116,0,0,1,0,0,0,1308,245,64,230,213,185,129,7,95,0,24,68,1,6,9,1,14,0,1,0,2,3,1,0,2,2,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'Den Bongerd',0785::SB4,,1353,1071,4,2,0,1,7,973,98,0,0,0,1,0,0,1078,202,75,132,135,138,184,9,118,0,34,20,3,6,1,1,10,0,0,0,0,0,0,0,3,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café 'Bij Ons',0785::SB5,,1463,1284,0,2,0,2,6,1185,97,0,0,0,2,0,0,1288,262,58,178,238,128,173,7,137,1,17,40,3,6,4,2,26,0,0,0,1,0,1,1,1,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'De Kleine Akkers',0785::SB6,,1536,1190,2,0,0,0,4,1090,98,0,0,0,0,0,0,1192,348,63,109,130,146,178,9,95,2,39,41,3,7,3,1,13,0,0,0,1,1,0,0,1,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'De Regenboog',0785::SB7,,1562,1238,0,0,0,0,4,1154,80,0,0,0,0,0,0,1238,295,54,138,166,179,180,10,111,2,17,48,0,2,12,1,20,0,0,0,0,0,1,0,0,2,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'de Bron',0785::SB8,,1658,1147,4,1,0,0,4,1046,102,0,0,0,0,0,0,1152,362,45,125,115,110,173,4,109,0,25,33,3,2,13,1,19,1,0,0,3,0,2,0,2,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultureel Centrum Jan van Besouw,0785::SB9,,1385,1115,0,2,0,0,16,1011,90,0,0,0,0,0,0,1117,248,67,129,164,140,142,7,99,0,37,52,0,1,4,6,13,2,0,0,2,1,1,0,0,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal De Wissel,0785::SB11,,1213,922,3,0,0,0,6,831,88,0,0,0,0,0,0,925,284,46,102,96,113,142,4,62,0,16,18,1,1,11,1,21,0,0,0,3,0,1,0,0,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Schrijverke',0785::SB12,,1529,1542,0,2,0,0,5,1417,125,0,0,0,3,0,0,1547,416,69,199,158,177,226,9,127,2,37,67,0,9,3,3,32,0,1,0,1,0,0,1,5,0,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum 'De Leybron',0785::SB13,,1088,1081,1,1,0,0,7,980,96,0,0,0,0,0,0,1083,327,38,134,82,202,142,3,53,0,24,39,1,3,0,0,29,0,1,0,2,0,0,0,0,1,0
Tilburg,Goirle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tennisvereniging Riel,0785::SB14,,1086,807,0,1,0,0,2,743,63,0,0,0,0,0,0,808,231,31,79,92,167,108,4,38,0,15,20,1,1,0,2,14,1,0,0,2,0,0,0,1,0,0
