contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Zundert,0879::SB1,,1303,1462,1,2,0,2,41,1284,142,0,0,0,2,0,0,1467,454,33,232,124,244,139,7,94,3,35,45,4,3,4,0,32,1,0,0,1,0,1,0,6,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau St. Anna-school,0879::SB2,,1223,936,0,3,0,0,0,839,100,0,0,0,0,0,0,939,158,43,232,124,90,89,3,63,1,25,41,2,4,29,6,17,2,0,1,3,0,0,0,3,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Thebe gebouw,0879::SB3,,1266,926,3,2,0,0,2,836,93,0,0,0,0,0,0,931,265,40,143,115,160,71,2,52,0,11,39,4,3,0,4,12,0,2,0,1,0,0,0,2,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Willaert,0879::SB4,,1400,1041,4,4,0,0,1,925,123,0,0,0,0,0,0,1049,362,32,152,76,203,93,4,34,0,16,43,0,5,0,8,9,0,0,1,0,2,0,0,0,0,1
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tenniscentrum de Leeuwerik,0879::SB5,,1309,924,2,1,0,0,0,836,91,0,0,0,0,0,0,927,216,32,231,126,101,65,2,52,3,13,36,2,9,5,5,21,1,0,0,3,0,0,0,1,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis Wierenbos,0879::SB6,,1873,1412,4,3,0,0,0,1267,152,0,0,0,0,0,0,1419,398,37,316,136,262,79,12,47,4,29,53,1,4,0,4,24,1,0,0,2,0,0,0,2,1,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 't Gouwe Hart,0879::SB7,,1476,1047,4,3,0,0,4,905,145,0,0,0,0,0,0,1054,288,21,214,83,255,61,2,44,2,26,24,0,1,0,3,18,1,0,0,1,0,1,0,2,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ouderencentrum Levenslust,0879::SB8,,1610,1330,0,2,0,0,4,1198,130,0,0,0,0,0,0,1332,445,25,150,132,260,127,6,77,2,30,35,1,6,0,5,27,1,0,0,1,0,0,0,0,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Amarant,0879::SB9,,1637,1026,0,3,0,2,2,923,106,0,0,0,2,0,0,1031,301,40,134,106,207,94,3,49,5,15,38,1,2,0,9,14,0,0,0,2,0,1,0,5,0,0
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koutershof (bibliotheek),0879::SB10,,1796,1502,3,1,0,0,7,1307,192,0,0,0,0,0,0,1506,420,51,222,124,312,142,12,67,2,47,51,2,6,2,6,22,0,1,0,4,1,0,0,7,0,1
Tilburg,Zundert,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum de Rijserf,0879::SB11,,1790,1506,8,5,0,0,10,1381,128,0,0,0,0,0,0,1519,439,58,184,191,270,130,17,64,4,32,63,2,5,0,5,30,1,0,0,1,0,2,0,8,0,0
