contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Gemeentehuis,0530::SB1,3221 AL,1910,1451,3,3,0,0,3,1307,147,0,0,0,0,0,0,1457,448,66,224,107,117,167,20,98,2,67,55,1,7,4,5,51,2,0,1,3,3,2,0,1,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School 't Schrijveke,0530::SB3,3221 VP,1564,1670,5,5,6,0,4,1507,175,0,0,0,6,0,0,1686,304,100,385,133,142,145,24,89,6,66,109,0,15,75,4,48,4,0,0,7,0,7,0,3,4,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis Grootenhoek,0530::SB4,3222 VP,1455,967,4,0,0,2,5,865,99,0,0,2,0,0,0,969,223,57,222,73,76,89,10,66,6,29,57,2,8,22,2,23,0,0,1,1,0,0,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Wateringe,0530::SB5,3222 XA,1551,1146,2,4,0,1,2,1030,121,0,0,0,1,0,0,1153,176,76,230,134,73,84,20,95,11,40,65,0,9,113,2,14,1,0,0,1,1,0,0,0,1,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Brug,0530::SB6,3223 XE,1371,834,2,3,0,0,7,770,62,0,0,0,0,0,0,839,160,43,215,73,76,59,21,42,3,32,61,1,5,7,1,24,1,1,0,4,1,0,1,2,1,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal de Eendragt,0530::SB7,3223 EV,1530,1752,1,1,0,0,9,1587,170,0,12,0,12,0,0,1766,397,98,382,166,151,161,39,111,7,52,93,3,12,9,2,55,0,1,0,7,0,0,1,2,2,1
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoollocatie de Brandaris,0530::SB8,3224 TT,1713,1771,3,4,0,2,2,1611,167,0,0,0,2,0,0,1780,336,92,343,194,157,166,41,114,14,74,95,3,19,33,6,67,1,0,0,7,2,1,0,5,1,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Recreatiezaal de Vliedberg,0530::SB10,3224 XH,1861,1208,3,8,0,5,4,1112,108,0,0,0,5,0,0,1224,197,104,298,117,114,90,20,75,6,27,98,2,13,6,3,29,1,0,1,4,2,1,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal de Branding,0530::SB12,3224 GM,2061,1538,1,11,0,1,4,1408,137,0,0,1,0,0,0,1549,256,70,399,162,119,129,47,94,6,61,78,1,23,21,4,54,0,1,0,5,2,2,0,4,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau School de Houthoeffe, loc. Kreeft",0530::SB13,3225 AC,1921,1680,3,6,0,1,1,1543,146,0,0,0,1,0,0,1690,285,75,470,169,120,159,33,99,5,45,77,9,28,15,6,76,1,1,0,5,2,0,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zuidwester,0530::SB15,3224 AM,1792,855,2,2,0,1,1,800,59,0,0,0,1,0,0,860,151,51,230,97,61,62,12,43,3,41,44,3,6,6,3,32,2,1,0,3,2,2,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau School de Houthoeffe, loc Forel",0530::SB16,3225 PA,1636,1117,1,1,0,0,1,1025,93,0,0,0,0,0,0,1119,169,54,336,137,87,80,24,78,6,35,42,0,14,3,3,35,1,0,1,6,4,2,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Locatie Careyn,0530::SB17,3225 GT,1445,829,0,5,0,1,2,759,74,0,0,0,1,0,0,835,154,32,247,81,62,52,25,42,3,31,47,1,6,2,1,28,1,0,1,3,6,1,0,1,2,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School de Kring,0530::SB18,3223 GE,1626,1013,0,0,0,0,0,895,118,0,0,0,0,0,0,1013,318,63,187,67,108,82,6,52,0,22,52,3,7,2,2,39,0,0,0,2,0,1,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School de Kring II,0530::SB19,3223 GE,1438,1154,1,2,0,1,0,1051,107,0,0,0,1,0,0,1158,362,73,213,96,115,77,11,58,2,37,62,1,7,5,2,27,1,0,0,2,0,1,0,2,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Het Palet,0530::SB20,3223 HR,1620,1791,3,3,0,0,4,1616,179,0,2,0,2,0,0,1799,631,100,295,98,192,148,41,75,11,43,86,6,16,2,2,40,0,0,0,2,0,1,0,0,2,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportlocatie (I),0530::SB22,3223 MA,1368,1004,2,3,2,0,0,890,117,0,0,2,0,0,0,1007,390,35,156,48,118,105,14,36,1,23,24,1,6,4,3,38,0,0,0,2,0,0,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportlocatie (II),0530::SB23,3223 MA,1279,1127,4,2,13,0,0,1029,117,0,0,0,13,0,0,1146,448,43,184,40,137,102,25,36,2,28,37,0,7,2,1,29,0,0,0,6,0,0,0,0,0,0
Dordrecht,Hellevoetsluis,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Rozenhoek,0530::SB24,3223 BL,1200,988,2,1,0,0,4,880,109,0,0,0,2,0,0,993,270,81,189,82,93,68,6,57,6,39,45,3,10,0,4,30,0,1,0,2,0,1,0,1,0,0
