contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,1742::SB1,7461DD,1939,2078,2,6,0,1,18,1815,255,0,1,0,2,0,0,2088,190,56,222,90,369,49,265,63,628,15,44,1,3,45,3,28,0,0,0,5,0,0,2
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schutse,1742::SB2,7461BC,1877,1644,0,2,0,0,3,1445,198,0,0,0,0,0,0,1646,203,28,142,37,357,42,258,28,491,7,19,0,1,5,2,22,0,0,0,1,0,1,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parkgebouw,1742::SB3,7461BT,2001,1520,4,2,0,0,4,1361,161,0,0,0,0,0,0,1526,215,52,199,82,305,55,184,43,284,13,37,2,7,11,1,25,0,1,0,2,1,1,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Schietvereniging Tubantia,1742::SB4,7461VP,1932,1612,0,3,0,0,5,1452,158,0,0,0,0,0,0,1615,144,45,152,82,315,59,241,29,452,19,25,3,8,6,3,24,2,0,0,2,0,1,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sion,1742::SB5,7462BN,1522,1386,0,4,0,0,0,1264,126,0,0,0,0,0,0,1390,94,34,172,95,230,45,199,45,391,13,16,0,2,39,2,7,0,0,0,1,0,0,1
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wellehof,1742::SB6,7462GE,2008,1724,0,5,0,0,1,1520,210,0,0,0,2,0,0,1731,103,24,166,60,261,38,243,34,750,8,17,1,4,3,0,10,0,0,0,0,0,1,1
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem Alexanderschool,1742::SB7,7462HN,1692,1234,0,1,0,0,0,1113,122,0,0,0,0,0,0,1235,108,15,145,51,170,33,161,21,472,8,18,3,2,10,0,13,0,1,0,0,0,2,1
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Salto,1742::SB8,7462JA,1992,1493,4,5,0,0,6,1326,168,0,0,0,0,2,0,1500,126,39,137,55,317,57,229,45,434,19,20,0,1,1,0,10,1,0,0,1,1,0,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Ronde Maat,1742::SB9,7462MZ,1674,1537,1,8,0,0,0,1365,181,0,0,0,0,0,0,1546,104,29,155,61,283,36,217,35,531,9,34,1,4,6,0,25,3,0,0,0,0,0,4
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Fruijtierschool,1742::SB10,7463CA,1764,1973,0,1,0,0,1,1725,248,0,0,0,0,0,0,1974,191,25,158,75,351,62,328,31,673,7,23,0,4,4,2,34,0,0,1,4,0,0,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus,1742::SB11,7451BL,1642,1852,1,4,0,0,66,1630,161,0,0,0,0,0,0,1857,551,98,156,103,458,211,48,83,17,29,54,1,10,0,1,25,0,0,1,4,0,2,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Diessenplas,1742::SB12,7451DG,1448,1224,0,6,0,0,6,1124,102,0,0,0,2,0,0,1232,354,101,77,86,326,109,22,61,8,29,30,5,2,0,1,11,0,0,0,0,0,2,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Dijkerhoek,1742::SB13,7451LS,894,788,0,1,0,0,0,681,108,0,0,0,0,0,0,789,252,24,46,38,304,58,10,14,3,11,15,1,4,0,0,5,1,0,0,0,0,1,1
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Holterenkschool,1742::SB14,7451AW,1548,1362,5,3,0,0,10,1261,99,0,0,0,0,0,0,1370,365,106,141,100,298,160,39,61,11,9,36,1,7,0,3,21,0,1,0,3,0,0,0
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Voormalige Liezenboerderij,1742::SB15,7451EN,1779,1305,0,2,0,0,6,1191,110,0,0,0,0,0,0,1307,379,105,98,95,223,182,40,68,4,31,41,2,3,0,3,18,4,2,0,4,0,1,2
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Tabernakel,1742::SB16,7463CL,2407,1692,3,3,0,0,1,1463,234,0,0,0,0,0,0,1698,202,19,109,27,380,54,279,21,542,3,13,1,0,22,2,15,1,0,0,1,0,0,1
Zwolle,Rijssen-Holten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel stembureau,1742::SB17,,0,535,1,2,0,0,0,477,61,0,0,0,0,0,0,538,65,10,41,12,96,18,61,6,208,3,2,0,1,1,0,10,0,0,1,0,0,0,0
