contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Aleida Leurinkhuis,0168::SB1,,1679,1474,0,0,0,0,17,1342,115,0,0,0,0,0,0,1474,313,68,220,154,327,193,22,67,1,17,46,2,6,4,1,27,1,0,0,5,0,0,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau KBS De Verrekijker,0168::SB2,,1667,1425,0,2,0,0,4,1306,117,0,0,0,0,0,0,1427,303,63,185,176,314,183,14,82,1,24,43,2,0,5,3,20,0,0,0,5,1,1,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK school De Wegwijzer,0168::SB3,,1718,1404,7,2,0,0,7,1283,123,0,0,0,0,0,0,1413,243,67,285,144,284,139,10,70,1,24,72,0,4,22,2,29,0,0,0,5,0,1,2
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Muchte,0168::SB4,,1640,1455,1,4,0,0,4,1336,120,0,0,0,0,0,0,1460,371,64,186,124,326,200,11,68,1,11,50,3,1,2,1,33,0,0,1,1,0,1,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maartens-Stede,0168::SB5,,1800,1240,0,4,0,0,1,1148,95,0,0,0,0,0,0,1244,243,65,182,118,302,160,7,75,0,22,39,1,4,3,0,16,0,0,0,3,0,0,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schuttersput,0168::SB6,,1556,1299,0,0,0,0,1,1197,101,0,0,0,0,0,0,1299,253,53,176,171,292,147,18,68,0,20,50,0,2,3,2,30,1,0,2,3,0,2,6
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Driehoek,0168::SB7,,1502,1198,1,4,0,0,12,1063,128,0,0,0,0,0,0,1203,162,46,301,153,288,86,4,52,3,16,62,4,4,1,0,15,0,0,0,0,0,0,1
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tiekerhook,0168::SB8,,1675,1221,1,3,0,0,9,1106,110,0,0,0,0,0,0,1225,155,67,327,190,197,108,10,54,4,31,47,2,9,1,0,14,1,0,0,0,1,1,2
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Glaan,0168::SB9,,383,335,0,0,0,0,7,284,44,0,0,0,0,0,0,335,64,13,68,26,90,27,3,15,0,9,11,0,2,2,0,4,0,0,0,1,0,0,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Vereeniging,0168::SB10,,1306,1116,0,5,0,0,22,1000,99,0,0,0,0,0,0,1121,251,24,136,64,440,102,4,30,1,13,34,2,2,1,0,11,0,0,0,1,0,0,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Erve Boerrigter,0168::SB11,,1523,1327,1,1,0,0,66,1123,140,0,0,0,0,0,0,1329,347,42,187,69,420,115,10,52,0,14,39,0,2,0,0,24,0,0,0,2,0,0,4
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cafe 't Sterrebos,0168::SB12,,717,637,0,0,0,0,5,564,68,0,0,0,0,0,0,637,141,7,56,26,323,25,21,20,0,5,7,1,2,0,0,3,0,0,0,0,0,0,0
Zwolle,Losser,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De LosserHof,0168::SB13,,565,254,0,0,0,0,0,222,32,0,0,0,0,0,0,254,54,4,29,21,93,12,2,15,3,7,8,0,0,0,0,2,0,0,0,3,0,0,1
