contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Huis voor Cultuur & Bestuur,0163::SB1,7442 MA,1202,1546,4,3,0,0,10,1423,120,0,0,0,0,0,0,1553,262,93,156,150,466,137,86,91,8,21,41,1,0,0,3,23,0,0,0,4,1,0,3
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw OZO,0163::SB2,7441 DW,1608,1239,0,0,0,0,4,1155,82,0,2,0,2,0,0,1241,249,58,109,100,423,108,42,74,4,29,23,1,2,0,1,9,1,0,0,2,0,1,3
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prinses Marijkeschool,0163::SB3,7441 BH,1480,1340,2,1,0,0,4,1241,98,0,0,0,0,0,0,1343,346,64,114,80,408,114,61,70,8,23,29,0,1,0,1,18,0,1,0,2,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw de Brake,0163::SB4,7442 AX,1373,1062,0,0,0,0,2,983,77,0,0,0,0,0,0,1062,141,55,153,151,270,100,49,54,13,21,23,2,5,3,0,18,0,0,0,2,0,0,2
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Blokkendoos,0163::SB5,7442 TH,1266,1064,0,3,0,0,1,1010,56,0,0,0,0,0,0,1067,150,37,160,152,284,96,37,67,9,18,29,0,3,0,1,15,0,1,1,0,1,3,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 't Diekhuus,0163::SB6,7442 ZL,1290,1000,1,2,0,0,0,930,73,0,0,0,0,0,0,1003,148,61,163,115,248,82,58,52,9,9,32,2,2,2,0,13,1,1,0,1,0,1,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Groot Lochter,0163::SB7,7442 JH,1637,1475,2,5,0,1,2,1376,105,0,0,0,1,0,0,1483,207,74,221,212,329,120,68,99,9,25,41,1,5,26,0,27,0,0,1,2,0,2,6
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Meander,0163::SB8,7442 BM,1147,882,1,1,0,0,4,819,61,0,0,0,0,0,0,884,194,25,104,95,256,75,35,38,3,8,26,2,4,2,0,12,0,0,0,3,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Scholengemeenschap Reggesteyn,0163::SB9,7443 XG,1514,1290,0,0,0,0,4,1165,121,0,0,0,0,0,0,1290,331,57,100,106,318,137,43,75,9,35,40,1,5,0,4,23,3,0,0,1,0,0,2
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Blenke,0163::SB10,7447 AP,1158,860,3,2,0,0,1,810,54,0,0,0,0,0,0,865,164,50,75,90,264,80,31,46,7,10,23,1,2,3,0,10,2,0,0,1,0,0,1
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Leerkamer Protestantse gemeente,0163::SB11,7447 HM,1266,1240,0,1,0,1,15,1128,99,0,0,0,1,0,0,1242,305,65,97,83,376,107,44,74,3,23,37,1,2,0,0,20,1,0,1,1,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Es,0163::SB12,7447 GB,1279,1143,0,0,0,2,7,1049,89,0,0,0,2,0,0,1145,299,55,85,80,342,118,33,51,7,14,33,3,3,0,3,13,2,0,0,0,0,0,2
