contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau ViVa! Zorggroep, Sint Agnes",0396::SB1,,1974,1480,2,12,0,0,4,1382,108,0,0,0,0,0,0,1494,233,91,269,176,164,163,21,115,4,41,79,0,3,61,2,39,0,1,1,8,5,3,1
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau ViVa! Zorggroep, Meerstate",0396::SB2,,1748,1625,3,4,0,0,3,1513,116,0,0,0,0,0,0,1632,391,103,200,169,180,203,16,167,6,56,65,1,3,30,2,22,0,0,1,6,2,1,1
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Otterkolken,0396::SB3,,1906,1585,1,5,0,0,1,1472,118,0,0,0,0,0,0,1591,334,108,212,189,130,199,43,172,3,71,55,1,9,9,5,28,0,0,1,5,4,5,2
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Zevenhoeven,0396::SB4,,1946,1526,1,2,0,2,1,1408,122,0,0,0,2,0,0,1531,333,139,181,154,170,209,22,161,1,48,48,0,5,3,0,41,1,2,0,6,2,0,0
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne,0396::SB5,,1661,1173,4,2,0,0,5,1084,90,0,0,0,0,0,0,1179,216,58,223,123,155,117,14,101,0,39,52,3,12,22,0,29,0,0,1,3,3,1,1
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Schuilhoek,0396::SB6,,1712,1166,2,5,0,3,2,1079,89,0,0,3,0,0,0,1170,284,52,174,97,124,130,21,120,0,50,48,1,3,12,0,36,1,1,1,4,2,0,5
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0396::SB7,,2258,1976,2,15,0,0,0,1819,174,0,0,0,0,0,0,1993,481,109,243,201,239,257,21,192,0,62,75,2,6,27,2,47,0,0,0,9,1,0,2
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woongroep van Ouderen Burisbeek,0396::SB8,,1750,1554,0,1,7,0,2,1423,137,0,0,0,7,0,0,1562,380,85,190,150,174,194,32,128,2,60,72,1,16,9,2,48,0,0,6,3,0,2,0
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau ViVa! Zorggroep, Heemswijk",0396::SB9,,1808,1659,0,2,0,3,4,1515,145,0,0,0,3,0,0,1664,412,104,253,147,160,215,32,120,5,45,70,2,6,18,4,49,1,1,1,7,6,0,1
Haarlem,Heemskerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum D'Evelaer,0396::SB10,,1398,1158,0,0,0,0,1,1060,98,0,1,0,1,0,0,1159,454,44,131,46,163,125,9,63,0,37,35,2,12,1,0,30,0,1,0,3,0,1,1
