contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Hasselt,1896::SB1,8061 CB,1533,1181,1,1,0,0,6,1050,127,0,0,0,0,0,0,1183,199,61,102,66,240,80,222,59,77,23,30,0,3,0,1,15,0,0,0,2,0,0,1
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Teeuwland Hasselt,1896::SB2,8061 JR,1419,1133,0,1,0,0,3,1025,106,0,0,0,0,0,0,1134,149,54,108,87,247,56,230,46,77,17,33,1,6,0,2,17,0,0,0,3,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Baak Hasselt,1896::SB3,8061 DA,1215,1244,0,7,0,0,1,1143,107,0,0,0,0,0,0,1251,156,51,108,79,243,95,347,32,64,14,26,0,2,1,0,24,0,0,0,1,0,0,1
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Hasselt,1896::SB4,8061 CB,1164,1175,1,0,0,0,1,1059,115,0,0,1,0,1,0,1175,165,46,106,101,251,67,248,45,78,17,29,0,7,0,0,12,0,0,1,2,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Olde Staduus Genemuiden,1896::SB5,8281 EV,1377,1175,0,5,0,1,4,1040,137,0,0,0,1,0,0,1181,151,36,158,32,157,28,124,21,429,8,22,0,0,0,1,6,0,0,0,2,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schakel Genemuiden,1896::SB6,8281 AB,1854,1086,3,2,0,0,2,941,148,0,0,0,0,0,0,1091,98,28,100,25,183,22,161,9,434,3,14,1,0,1,1,4,0,0,0,2,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Driester Kamperzeedijk,1896::SB7,8281 PG,558,465,0,2,0,0,1,404,62,0,0,0,0,0,0,467,41,0,27,9,123,9,82,3,165,0,3,1,0,0,0,2,0,0,0,0,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Meente Genemuiden,1896::SB8,8281 DG,1702,1214,0,3,0,0,1,1081,135,0,0,0,0,0,0,1217,76,33,90,57,196,22,196,21,487,4,23,0,0,0,0,6,0,0,1,1,0,1,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eben Haëzerschool Genemuiden,1896::SB9,8281 EK,1793,1125,0,0,0,0,2,952,171,0,0,0,0,0,0,1125,121,22,56,20,160,16,145,9,549,9,8,0,1,0,1,8,0,0,0,0,0,0,0
Zwolle,Zwartewaterland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Arembergschool Zwartsluis,1896::SB10,8064 CD,1305,1066,0,0,0,4,1,966,103,0,0,0,4,0,0,1070,241,66,123,82,234,81,106,48,20,15,19,1,2,0,0,23,0,1,0,3,0,0,1
