contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0451::SB1,1423 AJ,1859,2044,2,9,0,0,10,1837,213,0,0,0,5,0,0,2060,675,114,274,105,181,284,32,129,7,78,70,1,7,15,4,52,3,0,1,7,2,2,1
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Springschans,0451::SB2,1423 ET,2923,2463,0,4,0,0,3,2290,174,0,0,0,0,0,0,2467,899,124,245,114,237,358,26,186,6,82,76,4,12,4,5,56,3,0,0,20,0,3,3
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Quakel,0451::SB3,1424 BK,3231,2680,3,4,0,0,0,2452,238,0,0,0,3,0,0,2690,1043,89,368,117,349,254,48,135,11,83,91,4,14,4,1,53,4,1,2,4,1,4,0
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Ponderosa,0451::SB4,1421 XM,1588,1066,4,0,0,0,5,971,94,0,0,0,0,0,0,1070,239,60,180,100,103,108,22,90,10,38,57,2,4,14,4,20,1,0,2,8,2,2,0
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau het Duet,0451::SB5,1421 BN,1479,1371,0,4,0,0,2,1250,123,0,0,0,0,0,0,1375,294,79,210,112,123,188,19,133,8,45,77,4,3,26,2,27,4,0,0,5,11,0,1
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijksteunpunt,0451::SB6,1422 DT,1385,1178,0,0,0,0,0,1086,92,0,0,0,0,0,0,1178,338,79,126,72,143,140,24,112,2,37,49,2,8,12,1,21,1,1,1,6,2,0,1
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Hoge Heem,0451::SB7,1422 CB,2306,1891,1,10,0,0,7,1725,170,0,0,0,0,0,0,1902,463,119,220,125,210,221,48,188,5,69,81,1,10,75,1,32,0,2,0,10,9,0,2
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Evang.Chr.Gem.,0451::SB8,1422 JP,1575,1189,2,5,0,0,2,1107,87,0,0,0,0,0,0,1196,270,89,144,109,116,160,22,104,5,47,55,2,4,24,0,30,0,0,0,7,1,0,0
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau KnA-gebouw,0451::SB9,1422 RG,1467,1439,0,0,0,0,6,1310,123,0,0,0,0,0,0,1439,432,74,216,79,122,187,14,94,2,62,87,4,9,10,0,28,1,1,2,10,0,3,2
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Alkwin Kollege,0451::SB10,1422 MT,1550,1318,2,8,0,0,4,1207,117,0,0,0,0,0,0,1328,424,74,149,75,119,207,22,99,1,30,46,5,9,7,0,38,0,0,1,11,1,0,0
Haarlem,Uithoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Brede School,0451::SB11,1422 WX,2219,1493,0,5,0,0,4,1335,159,0,0,0,0,0,0,1498,640,72,154,76,119,193,13,98,2,21,40,1,5,12,1,37,0,0,0,6,3,0,0
