contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentekantoor,0294::SB1,7101 GH,1536,1942,0,2,0,7,38,1763,136,0,0,7,0,0,0,1937,389,173,184,249,241,254,30,220,5,49,61,6,6,26,1,35,2,1,0,5,0,0,0,0,3,1,1
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrije Basisschool de Esch,0294::SB2,7101 JH,1490,1207,0,1,0,3,10,1118,77,0,0,3,0,0,0,1205,328,66,82,124,196,163,25,113,2,37,32,3,4,3,2,17,0,0,0,5,0,1,0,1,2,0,1
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Regionaal Verpleeghuis de Pronsweide,0294::SB3,7101 BH,1590,1449,2,1,0,2,10,1334,110,0,0,0,2,0,0,1454,374,134,101,129,216,226,25,129,1,31,32,2,12,3,0,25,0,0,0,5,2,0,0,1,1,0,0
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau o.b.s. De Kolibrie,0294::SB4,7101 VG,2064,1491,5,5,0,2,1,1372,130,0,0,0,2,0,0,1503,214,138,220,237,153,161,33,125,1,28,69,5,10,62,1,25,0,0,1,2,0,1,1,1,1,0,2
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Pelkwijk,0294::SB5,7101 WL,2012,1377,2,4,0,0,7,1279,97,0,0,0,0,0,0,1383,240,119,154,196,196,170,33,128,7,27,52,5,9,2,0,32,2,0,0,3,0,2,0,0,0,0,0
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Vredense Hof,0294::SB6,7101 LM,1745,1370,1,1,0,0,3,1270,99,0,0,0,0,0,0,1372,241,146,139,201,176,184,31,116,4,35,50,2,6,11,1,19,1,1,1,3,0,0,0,1,0,0,1
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Berkhof,0294::SB7,7103 VX,1832,1419,2,6,0,3,7,1300,123,0,0,0,3,0,0,1430,260,129,181,196,196,176,25,116,7,25,53,1,6,12,2,24,1,1,0,5,1,1,0,0,1,0,0
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau o.b.s. Bargerpaske,0294::SB8,7103 AW,2727,2425,2,2,0,1,8,2258,164,0,0,0,1,0,0,2430,493,225,203,295,326,371,44,269,5,46,77,2,13,11,4,30,1,1,0,2,0,2,0,0,1,0,4
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau o.b.s. De Schakel,0294::SB9,7102 CN,2142,1617,4,3,0,2,3,1496,127,0,0,0,2,0,0,1626,315,131,204,250,237,176,20,124,7,21,65,4,13,17,3,21,2,0,0,3,0,1,0,2,1,0,0
Arnhem,Winterswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw De Eendracht,0294::SB10,7104 AK,1151,965,0,1,0,1,3,875,89,0,0,0,1,0,0,967,280,48,63,62,310,80,21,32,6,8,25,2,2,0,0,20,0,3,0,1,0,0,0,2,0,0,0
