contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Van Gogh Kerk,0777::SB1,,2171,2108,1,10,0,1,9,1927,182,0,0,1,0,0,0,2118,518,108,282,227,329,237,21,168,4,50,67,3,6,47,2,30,0,0,1,2,1,0,1,4,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nieuwe Nobelaer,0777::SB2,,2030,1701,3,2,0,1,1,1545,161,0,0,0,1,0,0,1707,406,69,342,197,193,150,15,131,2,41,71,1,0,37,0,25,1,2,3,3,2,2,0,4,3,1
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Loc. Anbarg, Avoord Zorg en Wonen",0777::SB3,,2413,1682,2,3,0,1,2,1546,138,0,0,1,0,0,0,1686,405,71,258,216,235,164,16,116,3,31,87,3,8,31,1,29,0,0,1,4,1,1,0,1,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Smeltkroes de Keen,0777::SB4,,2496,1610,0,5,0,0,2,1438,175,0,0,0,0,0,0,1615,567,68,189,143,225,175,11,105,6,26,38,1,11,9,3,28,1,0,0,1,0,1,0,2,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Handboogver. Nimrod (De Lage Banken),0777::SB5,,2961,2078,0,7,0,1,1,1895,190,0,0,0,1,0,0,2086,501,88,384,218,283,205,18,158,6,36,77,2,4,54,3,33,0,0,1,1,0,0,0,6,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Ut Praotuis,0777::SB6,,1345,1157,0,4,0,0,3,1052,106,0,0,0,0,0,0,1161,306,55,204,127,177,121,10,51,0,17,46,0,1,15,1,17,0,0,3,1,2,2,0,1,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Scholengemeenschap,0777::SB7,,2235,1828,5,11,0,2,6,1620,220,0,0,0,2,0,0,1846,511,75,254,175,264,188,17,169,3,30,60,3,11,25,3,27,1,1,0,3,3,2,0,1,2,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Loc. Kloostergaard, Avoord Zorg en Wonen",0777::SB8,,1899,1377,4,2,0,1,4,1218,162,0,0,0,1,0,0,1384,356,47,218,126,288,105,12,74,3,27,56,3,4,33,1,21,1,0,0,1,0,1,0,0,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stichting Instuif het Zorgenkind,0777::SB9,,1706,1010,0,0,0,0,1,912,97,0,0,0,0,0,0,1010,259,42,165,148,124,79,8,60,2,23,47,2,2,34,1,8,1,0,1,4,0,0,0,0,0,0
Tilburg,Etten-Leur,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tafeltennishal Tanaka,0777::SB10,,2505,1791,2,3,0,1,1,1604,192,0,0,0,1,0,0,1797,442,84,350,192,238,156,11,120,5,40,58,3,5,44,2,25,1,0,0,2,4,0,2,7,0,0
