contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Ommen,0175::SB1,,1045,1031,0,3,0,0,7,932,96,0,1,0,1,0,0,1035,146,47,87,74,303,95,129,47,14,24,43,0,4,2,1,11,0,0,1,1,0,1,1
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Jeugdgebouw ""De Schakel""",0175::SB2,,1220,1038,0,1,0,0,3,939,97,0,0,0,0,0,0,1039,185,48,97,48,442,71,50,36,7,10,21,1,3,0,2,14,0,0,0,3,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Verenigingsgebouw ""De Garve""",0175::SB5,,928,761,0,0,0,1,7,691,62,0,0,1,0,0,0,760,105,21,80,31,244,28,179,19,25,10,7,1,1,0,0,8,0,1,0,1,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Restaurant ""De Bootsman""",0175::SB6,,712,550,0,2,1,0,9,482,60,0,0,1,0,0,0,551,94,23,46,19,223,45,35,17,7,11,20,0,3,0,0,4,2,0,0,1,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Verenigingsgebouw ""Irene""",0175::SB7,,809,708,0,5,0,2,4,627,84,0,0,0,2,0,0,715,132,7,54,37,280,47,42,24,31,15,20,0,3,0,0,15,0,0,0,1,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultureel Centrum CARROUSEL,0175::SB14,,917,830,0,1,0,0,3,758,70,0,0,0,0,0,0,831,119,42,71,63,200,77,137,47,17,17,17,1,2,1,1,14,0,0,0,4,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau ""Nijenhaghen""",0175::SB15,,1259,1226,1,2,0,3,5,1133,94,0,0,0,3,0,0,1232,180,71,88,111,323,118,195,58,16,12,33,1,3,0,0,11,0,1,0,2,1,0,2
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Restaurant ""De Wildzang""",0175::SB16,,728,681,1,0,0,0,0,682,0,0,0,0,0,0,0,682,192,36,23,31,180,76,43,41,8,8,26,0,1,0,1,14,0,1,0,0,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kerkelijk Centrum ""De Kern""",0175::SB17,,1079,753,0,2,0,0,3,685,67,0,0,0,0,0,0,755,149,17,97,54,226,64,56,39,15,10,8,0,7,0,1,5,1,0,0,3,0,0,1
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Baken,0175::SB18,,953,761,0,2,0,0,0,703,60,0,0,0,0,0,0,763,97,30,54,50,287,51,110,15,24,5,21,0,3,0,0,8,1,0,0,4,1,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Restaurant ""De Nieuwe Brug""",0175::SB19,,778,527,0,2,0,0,4,466,59,0,0,0,0,0,0,529,143,22,30,24,175,59,24,16,5,12,7,0,0,0,1,8,0,0,1,0,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Centrum,0175::SB20,,1110,805,2,1,0,0,15,729,64,0,0,0,0,0,0,808,138,26,94,54,234,80,78,41,9,14,19,0,0,0,0,15,1,0,0,1,0,0,1
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Sportzaal ""De Slaghen""",0175::SB21,,991,1124,4,0,0,0,4,1036,88,0,0,0,0,0,0,1128,229,58,71,89,292,127,122,54,18,14,18,1,4,0,0,21,1,1,3,1,0,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau LARCOM,0175::SB22,,948,639,0,1,0,0,1,591,48,0,0,0,0,0,0,640,150,22,41,36,180,57,77,27,13,6,9,3,1,0,2,12,0,0,1,1,1,0,0
Zwolle,Ommen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel stembureau,0175::SB24,,0,226,1,0,0,0,0,199,28,0,0,0,0,0,0,227,23,5,3,5,150,11,12,7,0,1,6,1,0,0,0,1,0,0,0,0,0,1,0
