contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Raadhuis,0118::SB1,7901 BP,1611,1611,1,3,0,0,10,1447,158,0,0,0,0,0,0,1615,299,82,253,181,319,117,97,102,13,32,60,0,4,4,2,42,1,1,1,1,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Westerkim,0118::SB2,7901 CN,1464,998,1,4,0,0,2,905,96,0,0,0,0,0,0,1003,152,51,160,111,257,51,77,41,19,18,29,0,9,0,3,16,0,0,0,2,0,2
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau J. v.d. Sleedenhuis,0118::SB3,7901 AH,1298,869,1,0,0,1,6,801,64,0,0,0,1,0,0,871,147,54,132,89,194,59,48,48,18,15,36,1,4,2,1,19,1,0,0,1,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Knooppunt,0118::SB4,7902 JG,1301,1079,0,4,0,0,4,999,80,0,0,0,0,0,0,1083,166,74,191,155,198,67,65,54,21,16,48,2,1,0,2,16,0,0,1,1,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NNCZ Grote Beer,0118::SB5,7904 LW,1977,1264,3,2,0,0,0,1177,93,0,0,0,1,0,0,1270,173,83,216,189,199,78,96,69,25,23,53,2,7,5,1,37,0,0,1,4,0,3
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoolwoning Erflanden,0118::SB6,7908 XN,2132,1827,4,2,0,8,0,1695,146,0,0,0,8,0,0,1841,523,81,166,112,347,214,135,103,21,24,31,4,7,1,0,54,0,0,0,2,0,2
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Magneet,0118::SB7,7904 LW,1954,1756,1,5,0,3,2,1624,139,0,0,0,3,0,0,1765,196,130,313,266,292,132,111,117,24,41,51,0,10,10,1,46,1,0,1,8,0,6
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Oosterkerk,0118::SB8,7905 CA,1592,1469,2,0,0,0,1,1364,106,0,0,0,0,0,0,1471,220,90,181,149,346,116,133,87,29,25,30,4,4,5,3,41,0,0,0,6,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WZC Wolfsbos,0118::SB9,7905 AA,1640,1166,10,8,0,0,0,1088,96,0,0,0,0,0,0,1184,102,96,221,187,191,55,63,61,20,21,46,2,7,72,0,16,0,0,0,4,0,2
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis DES-gebouw,0118::SB10,7906 BG,1598,1144,2,6,0,0,0,1061,91,0,0,0,0,0,0,1152,103,68,304,214,138,60,60,62,20,22,51,0,7,7,4,17,0,0,1,3,0,3
