contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Het gemeentehuis, W. van Vlietstraat 6",0584::SB1,3262GM,1417,1596,2,0,0,0,2,1417,179,0,0,0,0,0,0,1598,311,106,230,88,149,156,90,111,199,42,48,2,4,9,1,31,1,2,0,12,0,1,0,1,0,2
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Maranatha, Kerkstraat 57",0584::SB2,3262 PG,1386,1348,3,4,0,0,4,1207,144,0,0,0,0,0,0,1355,228,75,170,107,145,105,73,74,262,43,23,0,2,1,0,29,2,0,1,5,1,1,0,1,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgwaard, locatie Rembrandt, Rembrandtplein 1",0584::SB3,3262HW,1462,1206,2,3,0,0,2,1093,116,0,0,0,0,0,0,1211,221,69,143,82,174,113,77,64,153,36,33,0,1,5,0,28,4,2,0,1,0,0,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Lindenhoeve, Steenenstraat 24",0584::SB4,3262JM,1174,912,0,0,0,1,2,801,111,0,0,0,2,0,1,914,211,36,111,50,93,79,62,46,146,26,13,1,7,0,4,22,0,0,0,4,0,0,0,1,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kantine voetbalvereniging Zinkewegse Boys, Zinkweg 259",0584::SB5,3262BH,364,349,0,1,0,0,0,302,48,0,0,0,0,0,0,350,101,19,41,12,39,21,20,21,43,9,9,3,1,0,0,8,0,0,0,2,0,0,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Vrijetijdscentrum De Boogerd, Hortensiastraat 5",0584::SB6,3261BG,1232,1215,1,3,0,0,12,1084,123,0,0,0,0,0,0,1219,253,69,199,56,156,97,68,45,172,31,31,0,5,0,0,29,0,0,0,1,0,1,0,2,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Restaurant De Gravin, Koninginneplein 2-4",0584::SB7,3261AZ,1358,1074,1,4,0,0,1,960,118,0,0,0,0,0,0,1079,200,56,178,67,151,84,46,51,122,31,60,1,1,1,1,16,1,0,0,6,1,0,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau CBS De Hoeksteen, Zilvermeeuw 2",0584::SB8,3263BP,1997,1357,3,4,0,1,1,1228,136,0,0,0,1,0,0,1365,403,36,189,86,160,161,74,75,54,38,39,0,7,0,3,31,0,0,0,1,0,0,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dagverblijf Het Praathuis, Molenaar 24",0584::SB9,3262DE,1841,1723,5,2,0,0,8,1572,158,8,0,0,8,0,0,1738,316,113,281,169,168,203,86,137,51,52,67,1,13,0,7,42,1,0,0,3,2,7,1,2,1,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Wijkgebouw Oosterse Gorzen, Lange Meet 31",0584::SB10,3261EJ,1823,1438,2,2,0,0,0,1302,140,0,0,0,0,0,0,1442,354,91,207,99,163,153,66,91,64,42,61,1,7,1,6,26,1,0,1,3,0,1,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Grand Cafe De Oude Tol, Henri Dunantstraat16",0584::SB11,3263SG,1368,1039,1,1,0,0,1,927,113,0,0,0,0,0,0,1041,316,49,123,70,124,107,53,52,44,24,25,2,3,0,4,36,0,0,0,3,0,4,0,0,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dienstencentrum Zuidwester, van Schendelstraat 9",0584::SB12,3261SJ,1356,1047,0,2,0,0,0,919,130,0,0,0,0,0,0,1049,338,38,149,48,142,106,40,52,41,22,22,0,3,0,4,39,0,0,0,0,2,0,0,1,0,0
Dordrecht,Oud-Beijerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Bethelkerk, Bachlaan 43",0584::SB13,3261WB,1760,1555,2,1,0,3,4,1395,163,0,0,0,4,0,1,1562,514,63,227,76,182,163,70,78,67,30,30,1,5,0,2,42,0,0,0,4,0,0,0,1,0,0
