contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis,0080::SB1,8911 HJ,1203,1583,7,5,0,0,21,1474,100,0,0,0,0,0,0,1595,267,146,70,119,102,296,39,320,1,122,15,2,4,4,3,49,1,0,3,18,1,1
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkzorgcentrum Het Nieuwe Hoek,0080::SB2,8911 JW,1464,999,5,6,0,0,7,946,57,0,0,0,0,0,0,1010,135,53,104,108,64,152,31,173,4,85,15,0,5,1,5,44,0,0,1,17,0,2
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dominicuskerk,0080::SB3,8913 CE,1319,1275,3,2,0,0,5,1171,104,0,0,0,0,0,0,1280,214,128,82,106,138,190,50,219,1,72,24,1,7,0,2,33,1,0,0,7,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw De Toekomst,0080::SB4,8913 GL,1612,1472,0,0,0,0,2,1376,94,0,0,0,0,0,0,1472,274,157,81,124,167,283,61,199,3,50,19,3,1,0,5,36,2,4,0,1,1,1
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijk- en Speeltuinvereniging K.I.O.,0080::SB5,8916 AW,1515,1301,3,4,0,3,1,1228,82,0,0,0,3,0,0,1311,219,119,86,155,151,197,56,167,6,65,41,1,4,0,3,23,1,0,0,5,1,1
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.f.c. Westenkwartier,0080::SB6,8915 CD,1445,864,2,1,0,1,4,825,39,0,0,0,1,0,0,868,104,70,120,115,88,113,25,132,0,47,16,4,3,3,2,15,0,0,3,4,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkzorgcentrum de Hofwijck,0080::SB7,8917 AZ,1360,1012,1,3,0,0,1,917,98,0,0,0,0,0,0,1016,220,110,50,85,128,156,32,142,4,41,15,1,1,3,2,18,0,0,1,3,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.f.c. Tylkedam,0080::SB8,8918 LW,1363,731,2,3,0,0,4,680,52,0,0,0,0,0,0,736,89,89,92,123,87,48,21,60,6,41,31,1,4,11,0,21,1,1,1,4,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Bilgaard,0080::SB9,8918 HV,1221,1284,2,2,2,0,4,1171,115,0,0,0,2,0,0,1290,115,149,189,216,98,144,35,163,2,57,46,1,1,38,5,17,0,1,0,7,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Adventkerk,0080::SB10,8918 AA,1468,930,0,2,0,0,5,859,68,0,0,0,0,0,0,932,89,108,98,122,101,100,49,147,5,39,21,2,5,21,3,14,0,0,0,3,1,2
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.f.c. Westeinde,0080::SB11,8915 DZ,1709,1719,4,5,0,1,6,1597,126,0,0,0,1,0,0,1729,269,210,132,184,273,197,81,181,8,58,47,2,11,2,6,42,2,0,0,7,1,6
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkzorgcentrum Swettehiem,0080::SB12,8915 EH,1421,908,2,3,0,0,2,853,58,0,0,0,0,0,0,913,101,124,77,117,144,100,43,99,4,26,44,1,1,0,1,20,0,0,2,4,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkzorgcentrum Sint Jozef,0080::SB13,8922 JA,1417,847,0,1,0,4,3,788,53,0,0,4,0,0,0,844,66,74,133,135,76,113,22,107,5,44,33,1,3,8,3,13,1,1,2,7,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Fontein,0080::SB14,8922 CP,1392,1131,3,1,0,0,7,1066,62,0,0,0,0,0,0,1135,108,78,174,162,111,141,53,144,5,61,26,6,8,9,3,27,1,1,2,9,2,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.f.c. Het Mozaiek,0080::SB15,8923 BW,1420,1067,1,5,2,3,3,981,84,0,0,5,0,0,0,1068,118,107,155,200,79,109,53,105,1,47,38,0,3,27,1,9,2,1,0,11,1,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.f.c. Het Mozaiek,0080::SB16,8923 BW,1526,905,0,2,2,0,1,854,54,0,0,0,2,0,0,909,100,73,140,126,90,103,46,108,3,30,33,3,1,15,2,19,0,2,0,10,0,1
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantoorunit Groningerplein,0080::SB17,,987,752,1,3,0,0,6,699,51,0,0,0,0,0,0,756,62,70,113,135,38,102,23,125,1,48,16,0,5,4,0,8,1,0,0,1,0,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Cambuursterhoek,0080::SB18,8921 TL,1254,969,2,4,0,0,1,919,55,0,0,0,0,0,0,975,96,109,166,172,87,79,28,96,5,44,51,0,2,0,1,24,1,0,1,4,0,3
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Koepeltheater,0080::SB19,8921 BT,1403,975,3,4,0,2,5,935,44,0,0,0,2,0,0,984,95,63,103,116,65,139,30,216,2,75,20,1,4,3,1,27,0,2,0,11,0,2
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Insulinde,0080::SB20,8924 AS,1237,737,0,1,0,2,1,693,46,0,0,0,2,0,0,740,55,64,126,130,47,77,14,125,1,41,18,2,3,9,2,15,0,0,0,7,1,0
Leeuwarden,Leeuwarden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Schieringen,0080::SB21,8924 EJ,1459,911,6,7,0,0,2,914,8,0,0,0,0,0,0,924,64,71,166,151,43,102,31,126,7,54,13,3,3,33,3,25,2,0,2,9,2,1
