contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Spil,1927::SB1,2971 XB,1141,922,0,1,0,0,2,799,122,0,0,0,0,0,0,923,160,14,70,24,166,34,142,22,258,6,6,0,6,0,1,11,0,0,0,0,0,0,0,0,2,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Graafzicht,1927::SB2,2971 AC,949,928,0,0,0,0,1,821,106,0,0,0,0,0,0,928,107,22,67,43,159,23,130,17,320,6,11,0,1,0,0,18,0,0,0,0,1,0,0,0,3,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw Trefpunt,1927::SB3,2969 AW,842,735,1,1,0,0,3,667,67,0,0,0,0,0,0,737,121,18,67,35,122,37,96,14,181,11,13,1,2,0,0,12,1,0,0,2,1,0,0,0,1,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Berea,1927::SB4,2969 BG,777,695,0,0,0,0,4,627,64,0,0,0,0,0,0,695,118,16,67,22,114,19,115,19,178,7,10,0,2,0,0,6,0,0,0,1,0,0,0,1,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schommel,1927::SB5,2973 AJ,833,752,0,0,0,0,1,670,81,0,0,0,0,0,0,752,137,16,65,28,175,26,136,18,123,6,8,2,3,0,0,5,0,0,0,1,0,0,0,1,2,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau obs De Overstap,1927::SB6,2974 LH,940,837,2,1,0,0,0,743,97,0,0,0,0,0,0,840,156,32,77,22,217,41,98,15,127,14,10,1,7,1,0,9,0,0,0,1,0,0,0,0,9,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Wingerdshof,1927::SB7,3366 BD,517,470,0,2,0,0,0,426,46,0,0,0,0,0,0,472,56,10,38,15,102,18,78,10,117,8,6,0,2,0,1,5,0,0,0,1,0,0,0,1,2,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bogerd,1927::SB8,2975 BD,695,615,0,0,0,0,1,542,72,0,0,0,0,0,0,615,87,15,24,9,230,22,109,20,77,5,6,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Multistee,1927::SB9,2977 AB,686,637,1,1,0,0,0,580,59,0,0,0,0,0,0,639,125,19,51,19,138,28,101,22,98,18,11,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal De Reiger,1927::SB10,2964 AV,1555,1183,0,3,0,2,2,1019,167,0,0,0,0,0,0,1188,252,26,126,48,211,57,187,17,194,14,17,0,3,2,4,20,1,0,1,0,0,0,0,0,3,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hof van Ammers,1927::SB11,2964 BC,1628,1591,1,1,0,0,1,1415,177,0,0,0,0,0,0,1593,328,43,163,68,276,72,223,41,273,18,34,1,2,4,1,33,0,0,0,5,0,0,0,1,5,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Vijverhof,1927::SB12,2965 CG,1164,1110,0,2,0,0,3,1006,103,0,0,0,0,0,0,1112,248,42,117,59,222,73,138,46,98,17,23,0,5,8,0,10,0,0,1,1,0,0,0,1,1,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Koningskerk,1927::SB13,2967 EG,1244,1031,0,4,0,0,2,905,128,0,0,0,0,0,0,1035,210,45,85,55,196,54,179,39,112,7,26,0,1,1,4,14,0,0,0,1,0,0,0,0,2,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Vijf Lelies,1927::SB14,2959 BS,1028,935,1,3,0,0,0,827,112,0,0,0,0,0,0,939,172,39,90,57,147,34,78,36,241,16,11,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Strevenaer,1927::SB15,2959 BJ,831,640,1,1,0,0,3,590,49,0,0,0,0,0,0,642,96,54,69,52,91,40,56,33,92,10,25,0,2,0,0,16,3,0,0,0,0,0,0,1,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Waellant,1927::SB16,2957 EM,1653,1335,1,1,0,1,4,1187,147,0,0,0,1,0,0,1338,193,45,126,74,195,44,211,39,328,21,24,1,5,0,1,21,0,0,0,3,0,0,0,0,4,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Klipper,1927::SB17,2957 EM,1391,1329,0,2,0,0,0,1218,113,0,0,0,0,0,0,1331,121,72,192,97,139,45,181,42,348,25,36,1,4,1,2,19,0,0,0,4,0,0,0,0,0,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingskerk,1927::SB18,2957 RK,1703,1347,1,4,0,1,1,1170,182,0,0,0,1,0,0,1353,124,46,122,57,166,47,167,33,513,15,32,1,6,1,0,12,1,0,1,0,0,0,0,0,3,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School,1927::SB19,2957 RK,1322,1323,1,3,0,0,6,1180,141,0,0,0,0,0,0,1327,150,42,178,83,141,61,158,44,394,16,28,1,4,0,1,18,1,1,0,1,0,0,0,0,1,0
Dordrecht,Molenwaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Klok,1927::SB20,2961 AK,589,527,0,0,0,0,6,466,55,0,0,0,0,0,0,527,84,30,63,37,54,31,65,26,93,25,10,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0
