contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis,0222::SB1,7001EW,1891,1876,0,2,0,0,8,1715,155,0,0,0,0,0,0,1878,456,121,212,214,239,257,33,143,8,55,51,3,8,23,1,37,0,0,1,8,1,1,0,1,1,0,2
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Montessorischool De Pas,0222::SB2,7001GL,1855,1302,3,2,0,0,4,1204,99,0,0,0,0,0,0,1307,314,110,152,102,156,212,17,126,7,29,33,2,2,5,5,20,0,1,2,3,1,1,0,1,0,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum De Daele,0222::SB3,7002HC,1681,1383,1,2,0,0,10,1265,112,0,0,0,1,0,1,1387,253,100,149,176,215,165,66,145,11,32,32,2,0,6,3,17,2,0,0,4,1,2,2,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Trefcentrum Het Trommelslag,0222::SB4,7002AZ,1691,1173,0,3,0,0,4,1102,70,0,0,0,0,0,0,1176,194,76,181,203,145,106,48,75,17,35,46,1,1,23,3,11,0,1,1,3,0,0,0,0,3,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Overstegen,0222::SB5,7002KA,1273,938,2,6,0,0,2,880,64,0,0,0,0,0,0,946,90,71,183,176,90,104,25,92,3,30,26,1,0,25,4,10,0,0,0,3,0,1,0,0,4,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Clubhuis speeltuinvereniging Schöneveld,0222::SB6,7003BK,1448,1208,0,5,0,1,3,1116,95,0,0,0,1,0,0,1214,202,76,174,174,104,157,49,104,6,27,35,5,6,60,1,15,0,1,0,6,2,1,0,0,1,0,2
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Schavenweide,0222::SB7,7003EB,1317,941,2,2,0,0,10,863,72,0,0,0,0,0,0,945,207,79,95,110,144,119,39,57,8,24,20,1,4,12,2,11,0,1,0,5,0,1,0,1,0,1,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Zozijn,0222::SB8,7004KA,1335,843,2,0,0,0,7,770,68,0,0,0,0,0,0,845,236,55,81,62,119,102,22,92,2,24,16,4,1,4,1,17,0,1,0,2,0,2,0,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mult. Func Acc. De Zonneboom,0222::SB9,7004EL,1433,1270,1,2,0,4,5,1165,107,0,0,0,4,0,0,1277,278,64,220,160,143,149,32,125,9,24,18,5,0,26,1,11,0,0,0,4,0,0,0,1,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool te IJzevoorde,0222::SB10,7004HT,594,533,0,0,0,0,4,468,61,0,0,0,0,0,0,533,181,18,32,21,122,52,35,22,13,18,5,0,4,0,0,8,1,0,0,1,0,0,0,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingshuis Het Weerdje,0222::SB11,7006BG,930,784,1,1,0,2,1,733,54,0,0,0,2,0,0,788,227,58,59,83,110,115,8,56,2,24,22,1,3,0,1,11,0,0,1,2,0,1,0,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Fort Garry Horse,0222::SB12,7007BK,898,724,1,0,0,0,7,663,55,0,0,0,0,0,0,725,158,38,147,105,57,72,6,66,6,19,13,7,1,14,2,6,0,1,1,5,0,0,0,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis Den Ooiman,0222::SB13,7009AM,1055,804,1,0,0,0,3,742,60,0,0,0,0,0,0,805,255,63,52,49,105,101,28,64,15,21,30,1,0,0,1,13,0,0,0,3,1,0,0,1,0,1,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Hagen,0222::SB14,7009CZ,1715,1260,2,1,0,1,5,1154,105,0,0,0,1,0,0,1264,240,103,166,154,121,180,32,100,27,38,41,2,2,40,2,7,0,0,0,1,0,0,0,1,2,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Palet,0222::SB15,7009GR,1738,1086,0,6,0,0,1,1000,91,0,0,0,0,0,0,1092,75,60,322,190,51,99,17,70,4,17,26,1,4,131,2,8,1,0,0,6,0,1,0,1,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Wijngaard,0222::SB16,7009DZ,1665,1304,0,0,0,0,3,1182,119,0,0,0,0,0,0,1304,232,78,104,162,145,167,46,113,157,31,30,1,4,11,1,16,0,0,0,4,0,0,0,0,1,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal De Pol,0222::SB18,7011BJ,1655,1393,1,1,0,0,3,1308,84,0,0,0,0,0,0,1395,251,80,179,217,241,159,15,102,1,33,57,3,0,31,3,12,0,1,0,6,2,0,0,0,0,0,0
