contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingshuis Oranjehof,0214::SB1,4116 DJ,1356,1264,2,2,0,2,18,1111,141,0,0,0,2,0,0,1270,346,74,197,73,179,155,22,57,48,35,35,4,4,1,3,28,0,0,0,1,0,0,0,2,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  Erichem,0214::SB2,4117 GJ,1323,992,1,1,0,1,1,891,103,0,0,0,1,0,0,995,299,45,206,74,104,86,18,44,47,22,26,0,7,0,1,12,0,0,0,0,1,0,0,0,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis  't Ecksternest,0214::SB3,4024 HM,1325,1099,0,3,0,0,2,993,107,0,0,0,0,0,0,1102,311,49,212,54,136,98,31,63,34,39,40,2,6,0,0,22,0,0,1,1,0,0,0,0,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Hoekenburg Rijswijk,0214::SB4,4023 AV,411,371,0,0,0,0,0,329,42,0,0,0,0,0,0,371,102,23,60,24,56,36,1,20,2,21,13,2,2,0,0,8,0,0,0,1,0,0,0,0,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Rozenhoek Ravenswaaij,0214::SB5,4119 LW,431,386,0,2,0,1,1,332,56,0,0,0,1,0,0,389,111,19,59,11,62,49,3,15,13,11,18,1,1,0,1,11,1,0,0,0,0,0,0,0,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Kerk-Avezaath,0214::SB6,4012 BC,1120,1019,2,0,0,0,0,928,93,0,0,0,0,0,0,1021,317,52,167,71,127,100,15,50,10,19,44,1,2,0,4,35,0,0,0,5,0,0,0,0,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis de Oude School Zoelen,0214::SB7,4011 EM,1301,1068,0,4,0,0,0,960,112,0,0,0,0,0,0,1072,311,75,172,83,108,106,23,55,16,36,45,2,2,0,0,27,0,1,0,3,1,0,0,2,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis 't Zoetzand  Beusichem,0214::SB8,4112 JL,1385,1355,4,2,1,0,4,1230,128,0,0,0,1,0,0,1362,457,43,227,67,158,152,34,68,37,28,38,2,6,3,5,26,1,0,0,1,0,0,1,1,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Maurik,0214::SB9,4021 VZ,1584,1307,3,1,0,2,2,1167,144,0,0,0,2,0,0,1313,381,88,273,89,148,129,17,55,18,25,49,2,5,1,1,24,0,0,0,1,0,0,0,1,0,0
Nijmegen,Buren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau O.b.s. de Klepper,0214::SB10,4111 LD,738,508,0,0,0,0,1,472,35,0,0,0,0,0,0,508,152,31,70,27,50,62,11,49,12,16,16,0,3,0,0,7,0,0,0,1,0,0,0,0,1,0
