contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Fidei et Arti,1655::SB1,4731 HV,1908,1547,7,1,0,0,5,1416,134,0,0,0,0,0,0,1555,327,79,280,224,200,125,17,96,1,44,60,4,5,28,4,44,0,0,2,3,1,0,1,1,1,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportivo Healthcenter,1655::SB2,4731 LH,1369,877,0,4,0,0,2,778,101,0,0,0,0,0,0,881,162,31,241,117,112,70,3,27,2,12,44,0,2,37,2,9,0,1,0,4,0,1,0,0,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WoZoCo De Zellebergen,1655::SB3,4731 NZ,1670,1308,6,12,0,0,2,1178,146,0,0,0,0,0,0,1326,267,35,280,172,183,104,21,81,1,19,62,4,7,47,0,15,1,0,1,4,1,0,2,0,1,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Steunpunt voor Ouderen,1655::SB4,4731 BS,1520,1236,1,5,0,0,1,1137,104,0,0,0,0,0,0,1242,270,41,270,163,166,99,9,67,5,22,68,0,4,34,0,14,0,1,1,2,0,0,0,0,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau obs De Regenboog,1655::SB6,4731 VW,1778,1356,0,6,0,0,0,1221,141,0,0,0,0,0,0,1362,330,45,240,167,158,122,7,131,4,33,41,0,5,43,3,15,0,2,0,5,0,0,0,5,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne,1655::SB8,4741 EJ,1898,1681,0,1,0,0,6,1490,186,0,0,0,0,0,0,1682,480,58,267,187,287,148,13,91,5,41,52,2,5,0,2,37,0,0,0,3,1,0,0,1,1,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Trefpunt KBO,1655::SB9,4741 AG,1316,1145,1,0,0,0,3,1015,128,0,0,0,0,0,0,1146,384,27,177,107,198,103,12,56,6,16,41,2,2,0,0,11,0,0,0,2,0,0,0,1,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zaal Hart van Gastel,1655::SB11,4751 HR,1325,1074,1,4,0,0,0,961,118,0,0,0,0,0,0,1079,309,38,202,130,136,94,4,60,0,22,45,3,3,0,2,21,0,1,1,1,0,0,1,1,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BS St. Bernardus,1655::SB12,4751 HK,1083,830,0,1,0,0,2,752,77,0,0,0,0,0,0,831,235,33,147,97,151,60,7,41,0,9,35,0,3,0,1,6,0,1,0,4,0,0,0,0,0,0
Tilburg,Halderberge,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Veerhuis,1655::SB14,4751 CS,1961,1651,3,3,0,0,3,1504,150,0,0,0,0,0,0,1657,366,59,396,269,209,128,10,81,4,31,65,0,4,3,3,21,0,0,0,1,1,0,0,0,0,0
