contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 01 Gemeentehuis,0489::SB1,2991 AA,1173,718,3,2,0,0,0,636,86,0,0,1,0,1,0,722,124,50,131,109,57,81,22,37,50,29,20,5,0,2,0,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 02 Triomfatorkerk,0489::SB2,2991 CH,842,495,6,0,0,0,0,454,47,0,0,0,0,0,0,501,98,36,53,96,23,51,31,30,34,18,14,7,2,2,0,0
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 03 trouwzaal De Watertoren,0489::SB3,2992 BE,1039,598,0,1,0,0,0,532,67,0,0,0,0,0,0,599,97,48,85,100,27,54,12,37,87,26,15,4,1,3,1,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 04 Café ""'t Schaapje""",0489::SB4,2993 BG,1310,524,3,3,0,0,0,471,59,0,0,0,0,0,0,530,88,50,82,85,49,59,20,22,15,30,17,1,0,5,0,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 05 basisschool ""De Draaimolen""",0489::SB5,2992 DN,1095,719,1,2,0,0,0,661,61,0,0,0,0,0,0,722,113,46,91,121,70,73,23,44,56,43,25,5,1,6,1,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 07 Immanuelkerk,0489::SB7,2992 GG,1440,798,4,5,0,0,0,707,100,0,0,0,0,0,0,807,143,43,118,126,60,88,19,48,82,35,32,0,2,1,0,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 08 Woonzorgcentrum ""Borgstede""",0489::SB8,2991 HP,1340,676,2,1,0,0,0,625,54,0,0,0,0,0,0,679,64,56,91,140,66,54,17,34,67,40,32,4,4,4,1,2
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 09 Bethelkerk,0489::SB9,2992 SG,1518,731,2,2,1,2,0,664,68,0,0,3,0,0,0,732,77,57,95,127,41,70,15,58,146,28,13,3,0,1,0,0
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 10 gebouw ""De Baerne""",0489::SB10,2991 GA,1289,755,2,5,0,0,0,680,82,0,0,0,0,0,0,762,128,46,89,121,69,74,27,41,84,37,33,1,0,0,1,4
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 11 Basisschool ""De Tweemaster""",0489::SB11,2991 JN,1190,741,1,1,0,0,0,659,84,0,0,0,0,0,0,743,138,63,88,101,58,95,30,41,43,46,29,6,0,1,0,2
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 12 Recreatieruimte ""De Boeg""",0489::SB12,2991 DL,1290,607,0,0,0,0,0,555,52,0,0,0,0,0,0,607,93,54,72,128,58,38,36,29,31,31,27,4,1,4,0,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau 13 Dependance ""De Draaimolen""",0489::SB13,2992 GK,1829,681,4,1,0,0,1,604,81,0,0,0,0,0,0,686,144,63,124,101,48,84,11,20,35,18,27,2,0,2,1,1
Dordrecht,Barendrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 14 Eben Haezerkerk (bibliotheek),0489::SB14,2992 HC,877,534,1,0,0,0,0,480,55,0,0,0,0,0,0,535,98,42,68,74,29,45,6,45,89,14,17,2,3,1,0,1
