contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Raadhuis,0394::SB1,2132 TZ,1371,1020,1,3,0,0,0,923,101,0,0,0,0,0,0,1024,257,103,138,147,72,130,41,27,24,40,25,5,1,6,4
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum De Nieuwe Silo,0394::SB2,2132 VJ,1138,364,2,1,0,0,0,311,56,0,0,0,0,0,0,367,54,30,51,44,54,33,10,27,9,17,20,5,6,1,3
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Kruiskerk,0394::SB3,2132 CN,1222,551,3,2,0,0,0,505,51,0,0,0,0,0,0,556,101,43,76,68,42,83,28,22,12,29,36,3,0,3,5
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Juliana van Stolbergschool,0394::SB4,2132 AT,1175,467,1,2,0,0,0,413,57,0,0,0,0,0,0,470,82,38,67,57,27,58,20,22,7,30,39,5,2,11,2
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verz.huis de Meerstede,0394::SB5,2131 XW,1155,526,3,3,0,0,0,486,46,0,0,0,0,0,0,532,116,47,87,46,30,81,18,13,17,26,30,5,1,4,5
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Huurders Haarl'meer,0394::SB6,2131 AX,1327,621,0,1,0,1,0,561,62,0,0,0,1,0,0,623,135,47,89,63,43,105,24,22,20,21,31,7,1,5,8
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verz.huis Horizon,0394::SB7,2131 WE,881,506,1,7,0,0,0,477,37,0,0,0,0,0,0,514,123,41,52,47,31,87,21,19,12,21,45,3,0,2,2
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau School de Flamingo,0394::SB8,2131 VN,1154,573,2,0,0,0,0,511,64,0,0,0,0,0,0,575,114,74,64,80,49,59,29,20,17,25,19,8,0,8,7
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum de Boerderij,0394::SB9,2131 TG,1391,770,5,2,0,0,0,698,79,0,0,0,0,0,0,777,138,59,98,91,78,104,42,22,43,37,38,5,5,3,7
Haarlem,Haarlemmermeer,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 1e Montessorischool,0394::SB10,2131 RV,1304,639,1,2,0,1,0,577,66,0,0,0,1,0,0,643,138,67,74,76,53,72,45,28,17,28,22,8,2,4,5
