contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Bejaardentehuis De Dillenburg,0233::SB1,3851 PW,1383,776,2,2,0,0,0,707,73,0,0,0,0,0,0,780,167,41,196,48,32,59,17,114,46,20,22,2,3,2,2,1,2,1,1
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Chr.Ger.Kerk ""De Voorhof""",0233::SB2,3851 XA,1556,913,1,1,0,0,0,794,121,0,0,0,0,0,0,915,264,52,171,90,23,67,25,92,59,36,25,4,0,3,0,1,0,1,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Gemeentehuis,0233::SB3,3851 NT,1541,1057,5,7,0,0,2,972,95,0,0,0,0,0,0,1069,154,96,228,74,59,95,49,145,81,30,25,2,1,0,7,4,4,2,1
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Rehobothkerk,0233::SB4,3851 LH,1211,767,1,1,0,0,3,701,65,0,0,0,0,0,0,769,102,36,166,78,48,46,27,107,100,23,24,0,0,1,1,2,3,2,1
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sporthal Dindoa,0233::SB5,3850 AD,1162,435,0,2,0,0,0,396,41,0,0,0,0,0,0,437,60,17,105,50,27,24,13,59,55,12,8,0,2,0,0,0,1,0,2
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Baanveger,0233::SB6,3851 CP,1284,689,3,0,0,0,0,631,61,0,0,0,0,0,0,692,65,35,175,74,53,37,14,111,58,23,28,0,2,0,5,1,4,3,1
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau PCB ""Koningin Juliana""",0233::SB7,3853 VA,1341,742,1,2,0,4,0,679,70,0,0,0,4,0,0,749,91,59,175,73,68,47,18,117,48,14,20,1,0,1,3,1,2,4,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau PCB ""De Klokbeker""",0233::SB8,3851 BL,1308,735,0,0,0,0,0,655,80,0,0,0,0,0,0,735,69,39,120,61,46,55,37,134,123,31,11,0,2,2,3,1,0,0,1
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Het Theehuis 's Heeren Loo,0233::SB9,3853 HM,1288,464,2,3,0,0,0,422,47,0,0,0,0,0,0,469,68,27,101,40,32,25,13,64,63,21,5,1,0,0,1,1,0,2,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Verenigingsgebouw ""Ons Huis""",0233::SB10,3853 LN,1216,687,0,3,0,0,0,598,91,0,0,1,0,0,0,689,78,18,211,43,17,23,8,73,179,16,11,6,0,1,1,1,1,0,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau RK Kerk,0233::SB11,3852 XB,1674,891,2,4,0,0,0,825,72,0,0,0,0,0,0,897,193,55,185,78,43,74,25,114,56,33,18,0,1,1,3,5,6,1,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau OBS ""De Arendshorst""",0233::SB12,3853 CA,913,637,1,0,0,0,0,586,52,0,0,0,0,0,0,638,75,48,109,54,39,62,38,131,42,16,11,2,1,1,2,2,2,2,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Sporthal ""Triade""",0233::SB13,3852 ZX,1534,995,3,2,0,0,1,916,84,0,0,0,1,0,0,1001,144,54,243,66,61,108,30,148,69,33,21,1,5,0,1,5,4,2,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau SmdB Speulderbrink,0233::SB14,3852 NH,567,349,0,0,0,0,0,305,44,0,0,0,0,0,0,349,53,2,37,12,4,17,7,39,162,6,5,1,0,1,1,1,1,0,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Westerkerk,0233::SB15,3853 JS,1540,886,3,0,0,2,1,803,83,0,0,2,0,0,0,887,105,41,217,86,70,60,25,162,48,25,36,1,0,0,3,0,3,4,0
Arnhem,Ermelo,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Henriëtte van Heemstrahuis,0233::SB16,3851 WB,1072,455,1,1,0,0,0,427,29,0,0,1,0,0,0,456,56,33,110,34,39,36,27,51,43,10,12,0,1,0,1,1,0,1,0
