contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau RKB De Wilgeroos, Grebbestraat 27",0375::SB1,,1651,561,2,4,0,0,0,527,40,0,0,0,0,0,0,567,35,57,113,49,89,59,32,28,20,31,7,7,15,12,7
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis Wijk aan Duin, Wilgenhofln 2 C",0375::SB2,,1520,578,0,0,0,0,0,531,47,0,0,0,0,0,0,578,42,56,99,65,115,52,27,32,16,24,12,11,4,18,5
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Brandweerpost West, Wijk aan Duinerweg 4",0375::SB3,,1541,769,5,4,0,0,0,710,69,0,1,0,1,0,0,779,116,86,107,126,89,63,24,28,14,38,19,5,4,40,10
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Montessorischool, Laan van Blois 100",0375::SB4,,1241,680,0,0,0,0,0,620,60,0,0,0,0,0,0,680,158,62,71,100,64,82,32,23,14,34,17,2,0,16,5
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Paviljoen Westerhout, Westerhoutplein 3",0375::SB5,,1427,777,2,2,1,0,0,700,80,0,0,1,0,0,0,780,183,81,74,137,66,77,51,38,17,20,11,8,0,10,4
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Bethelschool, Noorderwijkweg 92",0375::SB6,,1365,603,0,0,0,0,1,540,62,0,0,0,0,0,0,603,91,64,75,106,70,61,40,37,10,14,5,1,9,13,7
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau,0375::SB7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Nieuw Akerendam, Mr van Lingenlaan 2",0375::SB8,,1452,659,5,3,0,0,0,604,63,0,0,0,0,0,0,667,195,59,71,115,37,72,30,23,7,16,16,5,1,9,3
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau SIG, Schans 1",0375::SB9,,1435,440,2,2,0,0,0,398,46,0,0,0,0,0,0,444,55,45,88,45,53,47,16,24,9,27,4,4,5,10,8
Haarlem,Beverwijk,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Socius, Trijntje Kemp-Haanstraat 37",0375::SB10,,1533,509,2,1,0,0,0,465,47,0,0,0,0,0,0,512,65,34,117,46,88,39,37,18,11,30,6,4,0,9,5
