contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Kempenhof,0858::SB1,5554 JV,1751,855,3,0,0,0,0,750,108,0,0,0,0,0,0,858,184,202,112,86,75,89,24,37,19,0,1,16,0,10
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurtgebouw De Horizon,0858::SB2,5554 PA,1304,533,5,1,0,0,0,497,42,0,0,0,0,0,0,539,94,97,72,86,38,61,14,42,12,0,0,10,2,5
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Lunet zorg,0858::SB3,5554 TK,1655,542,8,0,0,0,0,487,63,0,0,0,0,0,0,550,64,122,111,101,35,43,12,33,14,0,0,5,0,2
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis de Hijskraan 't Gegraaf,0858::SB4,5552 NL,1281,562,0,2,0,0,0,518,46,0,0,0,0,0,0,564,64,105,103,110,41,48,18,26,26,0,0,13,3,5
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau TafeltennisVereniging Valkenswaard,0858::SB5,5552 KK,1683,625,1,3,0,0,0,569,61,0,0,0,1,0,0,630,103,91,117,106,53,63,20,37,14,0,2,10,2,7
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Carolus gebouw,0858::SB6,5554 AG,1947,885,4,2,0,0,0,793,98,0,0,0,0,0,0,891,126,178,154,151,58,82,19,60,19,0,0,27,2,9
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Trefcentrum D'n Turfberg,0858::SB7,5553 EL,1485,861,8,1,0,0,0,771,99,0,0,0,0,0,0,870,139,145,124,149,73,101,20,75,5,1,1,16,1,11
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,0858::SB8,5554 DA,1847,714,6,0,0,0,2,640,78,0,0,0,0,0,0,720,133,140,101,76,54,87,24,40,26,0,0,16,5,12
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,0858::SB9,5554 DA,1781,691,2,0,0,0,1,611,81,0,0,0,0,0,0,693,122,144,85,111,66,62,24,44,9,1,0,11,2,10
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Taxandria,0858::SB10,5555 KL,1666,745,4,0,0,0,0,657,92,0,0,0,0,0,0,749,140,142,142,119,41,75,14,33,25,0,3,10,0,1
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Parochiezaal H. Martinuskerk,0858::SB11,5551 AW,1007,582,1,0,0,0,0,513,70,0,0,0,0,0,0,583,108,143,62,65,45,68,26,27,18,0,0,10,1,9
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dommelsche Bierbrouwerij,0858::SB12,5551 AE,1382,591,5,0,0,0,0,540,55,0,0,1,0,1,0,595,95,97,79,89,50,65,31,39,22,0,0,17,2,5
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sporthal de Belleman,0858::SB13,5551 EV,1515,732,4,2,0,0,0,668,70,0,0,0,0,0,0,738,105,97,113,134,61,77,32,40,31,0,0,26,4,12
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Schepelweijen,0858::SB14,5551 PN,1449,603,3,0,0,0,1,552,52,0,0,1,0,0,0,605,75,86,90,131,48,68,21,44,18,0,1,17,4,0
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Clubgebouw  't Heike V.V. Dommelen,0858::SB15,5551 TE,1635,610,2,1,0,0,0,543,70,0,0,0,0,0,0,613,106,84,84,116,52,75,24,28,21,0,0,16,0,4
's-Hertogenbosch,Valkenswaard,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Dorpshuis,0858::SB16,5556 VL,840,442,1,1,0,0,0,383,61,0,0,0,0,0,0,444,67,196,60,32,14,27,10,13,15,0,1,2,3,2
