contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Symfonie,0756::SB1,5831 ZZ,1122,612,4,0,0,0,0,556,61,0,1,0,1,0,0,617,116,146,35,174,30,60,14,28,4,0,0,3,2,0
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau de Weijerdonck,0756::SB2,5831 JV,1260,603,2,0,0,0,0,562,43,0,0,0,0,0,0,605,105,126,48,173,49,52,23,10,12,0,0,3,0,2
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Openbare Basisschool ""het Ogelijn""",0756::SB3,5831 SC,966,596,1,1,0,0,0,547,51,0,0,0,0,0,0,598,69,67,45,256,49,63,13,8,16,1,1,3,0,5
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kinderkenniscentrum 't Bolwerk,0756::SB4,5831 CR,1310,486,0,1,0,0,0,430,57,0,0,0,0,0,0,487,38,71,61,196,28,43,19,7,13,2,0,7,0,1
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum De Driewiek,0756::SB5,5831 VV,1267,577,2,3,0,1,0,520,63,0,0,0,1,0,0,583,30,68,69,302,28,38,15,9,11,1,0,5,0,1
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Restaria De Flip,0756::SB6,5831 MB,1185,890,3,4,0,0,0,827,70,0,0,0,0,0,0,897,81,112,89,415,60,72,15,15,22,0,1,7,1,0
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Buurthuis ""de Elsenhof"" Sambeek",0756::SB7,5836 AN,1265,738,2,3,0,0,0,662,81,0,0,0,0,0,0,743,114,169,63,267,46,33,11,12,11,3,1,3,0,5
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau MFC Het Kruispunt,0756::SB8,5835 AT,1313,674,4,3,0,0,0,619,62,0,0,0,0,0,0,681,93,158,57,211,28,60,16,15,17,0,0,5,1,13
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gemhuis""de Kleppenburg"" Oeffelt",0756::SB9,5441 BK,1770,925,5,6,0,0,0,834,102,0,0,0,0,0,0,936,169,184,100,252,47,80,23,22,20,0,1,23,0,4
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Dorpshuis ""de Poel"" Rijkevoort",0756::SB10,5447 AW,1279,712,2,0,0,0,0,641,73,0,0,0,0,0,0,714,111,193,62,194,34,62,15,12,15,1,0,6,1,6
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis Vortum-Mullem,0756::SB11,5827 AL,514,321,0,0,0,0,0,285,36,0,0,0,0,0,0,321,46,95,19,109,14,21,6,6,1,0,0,1,0,3
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Café ""'t Trefpunt"" Holthees",0756::SB12,5824 AB,372,197,0,0,0,0,0,175,22,0,0,0,0,0,0,197,47,23,18,66,11,15,7,0,10,0,0,0,0,0
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Plein 27, Maashees",0756::SB13,5823 AB,694,351,1,0,0,0,2,303,47,0,0,0,0,0,0,352,50,96,35,94,20,23,11,11,5,0,0,2,0,4
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Koningskerkje, Vierlingsbeek",0756::SB14,5821 BB,2017,1065,6,3,0,4,0,949,129,0,0,0,4,0,0,1078,157,231,105,355,45,95,25,16,19,1,1,5,5,5
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Café ""de Zandpoort"" Groeningen",0756::SB15,5826 AD,342,177,0,0,0,0,0,156,21,0,0,0,0,0,0,177,27,49,18,45,9,14,5,4,2,0,0,2,1,1
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Pit (1),0756::SB16,5825 CC,1417,855,3,0,0,0,0,763,95,0,0,0,0,0,0,858,157,258,84,186,30,60,21,34,14,1,0,6,1,3
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Pit (2),0756::SB17,5825 CC,1444,560,4,1,0,0,0,483,82,0,0,0,0,0,0,565,95,163,56,121,31,51,11,12,8,0,0,9,1,2
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau ABAB-accountancy,0756::SB18,5831 PJ,1115,455,0,2,0,0,0,406,51,0,0,0,0,0,0,457,84,102,32,119,25,50,14,8,11,0,1,2,1,6
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zaal  't Drummerke,0756::SB19,5831 GK,1336,518,4,0,0,0,0,478,44,0,0,0,0,0,0,522,112,98,37,144,37,40,25,10,10,0,0,4,0,1
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Mobiel stembureau,0756::SB20,,0,149,2,2,0,0,0,141,12,0,0,0,0,0,0,153,12,90,0,22,9,9,1,4,1,0,0,1,0,0
's-Hertogenbosch,Boxmeer,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,0756::SB21,5831 JX,0,223,3,2,0,0,1,208,19,0,0,0,0,0,0,228,34,46,14,72,20,21,4,3,2,1,0,4,0,2
