contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Cultureel Centrum de Kinkel,1705::SB9,6681 AK,4784,2238,7,4,0,0,0,2011,241,0,3,0,3,0,0,2252,466,192,342,213,310,347,149,28,6,42,90,2,2,2,22,6,12,6,1
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis Angeren,1705::SB10,6687 BP,1203,674,6,1,0,0,0,608,73,0,0,0,0,0,0,681,131,32,161,77,103,84,17,11,0,16,21,0,2,0,13,0,4,1,1
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgcentra Betuweland loc.Liduina,1705::SB11,6681 WP,2830,1354,19,5,0,0,0,1220,158,0,0,0,0,0,0,1378,235,110,264,129,188,241,57,9,5,33,46,1,0,3,15,5,6,5,2
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgcentra Betuweland  Sancta Maria,1705::SB12,6851 CC,2034,779,2,6,0,0,0,720,67,0,0,0,0,0,0,787,138,79,155,72,95,106,41,11,3,25,29,0,2,1,14,4,2,1,1
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Valom,1705::SB13,6851 DH,3972,1675,5,7,0,0,0,1480,207,0,0,0,0,0,0,1687,406,98,321,185,177,275,39,16,4,37,45,2,4,0,46,5,8,5,2
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Voormalige raadzaal,1705::SB15,6851 BM,1715,723,1,1,0,0,1,640,84,0,0,0,0,0,0,725,149,56,108,103,91,106,31,10,0,20,21,0,0,0,21,1,3,1,2
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Abacus,1705::SB16,6851 LT,1805,998,6,0,0,0,1,903,100,0,0,0,0,0,0,1004,153,145,131,98,116,178,65,12,7,27,25,0,1,2,22,9,4,2,1
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sociaal Cultureel Centrum,1705::SB17,6852 EE,4822,2378,5,1,0,0,2,2127,255,0,0,0,0,0,0,2384,455,253,200,242,331,390,149,44,8,103,96,6,3,2,54,12,22,6,2
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ontmoetingscentrum Doornenburg,1705::SB20,6686 BS,2150,943,5,1,0,0,0,835,114,0,0,0,0,0,0,949,173,83,155,132,148,124,27,2,3,24,33,1,3,0,16,0,13,3,3
Arnhem,Lingewaard,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis de Tichel,1705::SB23,6685 BC,2511,678,6,1,0,0,0,603,82,0,0,0,0,0,0,685,135,41,113,117,101,96,23,1,4,7,10,0,4,0,12,1,6,7,0
