contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Moutheuvel,0971::SB1,6171 HS,1349,646,1,3,0,0,0,576,74,0,0,0,0,0,0,650,176,211,40,33,77,9,37,32,19,3,6,3
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeentehuis,0971::SB2,6171 KP,1500,647,2,2,0,0,0,581,70,0,0,0,0,0,0,651,153,151,58,28,119,13,49,36,15,13,11,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zalencentrum Kerensheide,0971::SB3,6171 AM,1202,593,4,3,0,0,0,537,63,0,0,0,0,0,0,600,139,158,72,35,83,12,39,19,24,2,7,3
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Kerensheide,0971::SB4,6171 BS,1277,472,3,5,0,0,0,425,55,0,0,0,0,0,0,480,122,100,36,26,82,20,41,19,15,1,10,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Café-Brasserie Merode,0971::SB6,6171 XM,969,406,1,3,0,0,0,365,45,0,0,0,0,0,0,410,118,98,34,19,72,2,16,26,11,1,9,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool De Brök,0971::SB7,6171 HK,1011,640,3,2,0,0,0,579,66,0,0,0,0,0,0,645,148,166,69,40,82,11,46,29,34,12,2,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Fanfarezaal De Hoorn,0971::SB8,6181 NX,1341,482,0,4,0,0,0,432,52,0,0,2,0,2,0,484,115,155,45,19,51,26,27,14,12,9,8,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Bramerthof,0971::SB11,,1047,340,2,0,0,0,0,318,24,0,0,0,0,0,0,342,94,70,26,14,49,4,31,25,19,3,5,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Woonzorgcentrum Urmonderhof,0971::SB12,6129 PB,945,580,1,1,0,0,0,512,70,0,0,0,0,0,0,582,126,157,48,29,91,11,54,25,25,6,8,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Fanfarezaal,0971::SB13,6129 CR,1140,371,1,0,0,0,0,338,34,0,0,0,0,0,0,372,87,117,25,15,58,13,30,4,8,6,7,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Multifunctioneel Centrum Berg a/d M,0971::SB14,6129 PG,824,803,0,0,0,0,0,722,81,0,0,0,0,0,0,803,211,216,67,47,96,28,53,31,31,12,10,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau La Famille verpleeghuis,0971::SB16,6181 LB,1644,394,1,0,0,0,0,355,40,0,0,0,0,0,0,395,96,68,43,40,69,7,25,13,5,9,19,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zaal kerk H. Augustinus,0971::SB17,6181 CL,964,473,1,0,0,0,0,422,52,0,0,0,0,0,0,474,109,95,71,31,67,19,32,16,17,4,8,4
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Kantine Haslou,0971::SB18,6181 JG,842,529,0,4,0,0,0,456,77,0,0,0,0,0,0,533,118,124,76,41,42,12,48,25,16,11,14,2
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Sint Jozef,0971::SB19,6181 CL,898,393,0,1,0,0,0,350,44,0,0,0,0,0,0,394,93,80,43,36,55,7,30,17,17,2,13,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Elckerlyc,0971::SB21,6181 BP,839,442,2,0,0,0,0,392,52,0,0,0,0,0,0,444,79,81,66,59,69,11,39,8,8,7,11,4
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Café zaal De Dikke Stein,0971::SB22,6181 GN,992,399,0,0,0,0,0,355,44,0,0,0,0,0,0,399,78,86,46,44,50,15,45,16,10,2,7,0
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Don Bosco,0971::SB23,6171 NR,926,455,0,1,0,0,0,405,51,0,0,0,0,0,0,456,154,70,37,29,88,3,28,19,12,10,4,1
Maastricht,Stein,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Poolster,0971::SB24,6181 EN,882,444,1,0,0,0,0,400,45,0,0,0,0,0,0,445,98,95,72,31,71,10,30,14,8,4,11,0
