contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau ""Bethelkerk""",0400::SB1,,1682,635,2,1,0,1,0,585,54,0,0,0,1,0,0,639,88,73,113,50,70,71,22,19,24,37,28,4,1,21,14
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau ""Bethelkerk""",0400::SB2,,1493,455,1,3,0,0,0,425,34,0,0,0,0,0,0,459,72,51,88,36,46,39,12,16,16,24,33,2,0,12,8
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis Centrum,",0400::SB3,,1406,497,0,4,0,0,0,454,47,0,0,0,0,0,0,501,58,52,123,37,70,31,12,23,11,26,22,3,0,24,5
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis "" 't Kraaienest""",0400::SB4,,1740,672,1,4,0,0,0,629,48,0,0,0,0,0,0,677,92,95,138,46,55,60,11,26,23,48,29,12,1,24,12
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Triade,0400::SB5,,1623,583,2,0,0,0,0,539,46,0,0,0,0,0,0,585,93,68,73,48,64,69,21,28,12,26,47,8,0,19,7
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurtvereniging ""ELTO""",0400::SB6,,1736,630,1,2,0,0,0,576,57,0,0,0,0,0,0,633,71,74,136,54,63,60,7,34,16,40,44,7,7,15,2
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis ""De Viskom""",0400::SB7,,1616,503,2,0,0,0,1,455,49,0,0,0,0,0,0,505,65,49,124,34,58,28,15,18,17,30,35,5,0,17,8
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau kerkgebouw "" 't Kruisanker""",0400::SB8,,1413,500,0,3,0,0,0,457,46,0,0,0,0,0,0,503,76,51,83,50,52,64,9,9,13,30,42,7,0,13,1
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Dorpshuis Huisduinen,",0400::SB9,,396,288,1,0,0,0,3,262,24,0,0,0,0,0,0,289,79,34,24,33,13,42,10,20,7,13,8,1,0,4,0
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Zorgcentrum ""de Groene Vecht""",0400::SB10,,1022,389,1,1,0,0,0,354,37,0,0,0,0,0,0,391,73,39,63,34,30,60,5,15,12,20,16,7,5,7,3
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Amateur tuindersver. ""Texelstroom""",0400::SB11,,1253,445,0,1,0,0,0,400,46,0,0,0,0,0,0,446,38,44,81,27,58,45,9,21,27,31,33,4,0,23,4
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis ""de Kroft""",0400::SB12,,852,243,0,0,0,0,0,218,25,0,0,0,0,0,0,243,18,29,63,19,28,18,7,14,6,14,14,2,0,9,2
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Muziekvereniging ""Winnubst""",0400::SB13,,1655,727,2,2,0,0,0,666,65,0,0,0,0,0,0,731,121,77,111,70,72,80,20,26,28,42,55,5,0,19,1
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau mfc ""t Wijkhuis""",0400::SB14,,1935,536,5,6,0,0,0,506,41,0,0,0,0,0,0,547,52,57,92,36,90,60,12,23,22,29,37,4,4,13,5
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Buurthuis ""Zuid-Ooster""",0400::SB15,,1987,757,5,1,0,0,0,703,60,0,0,0,0,0,0,763,132,74,123,84,69,73,17,13,32,50,50,10,0,24,6
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Gebouw tennispark naast sporth ""De Brug""",0400::SB16,,1859,580,1,1,0,0,0,545,37,0,0,0,0,0,0,582,131,34,117,53,55,53,10,11,19,39,29,5,0,21,3
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sticht. Huurdersbelangen De Schooten,0400::SB17,,1412,445,3,0,0,0,0,409,39,0,0,0,0,0,0,448,54,49,62,34,44,82,4,9,26,50,18,1,0,11,1
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Baptistengemeente ""Het Lichtbaken""",0400::SB18,,1327,503,1,1,0,0,0,472,33,0,0,0,0,0,0,505,87,54,98,26,39,51,8,12,27,49,37,1,2,11,1
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau MFC ""De Boerderij""",0400::SB19,,1737,839,4,1,0,0,0,763,81,0,0,0,0,0,0,844,119,92,162,47,97,85,13,25,44,76,48,2,1,27,1
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Vredeskerk,0400::SB20,,1605,870,1,5,0,1,0,781,94,0,0,1,0,0,0,875,152,77,135,76,77,135,10,20,42,64,30,12,4,34,2
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Woon- en zorgcentrum ""Buitenveld""",0400::SB21,,1321,712,2,0,0,3,0,641,76,0,0,0,3,0,0,717,160,64,90,61,46,164,8,14,25,38,22,3,3,9,5
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau MFC "" 't Dorpshuis """,0400::SB22,,1822,689,3,2,0,0,1,625,68,0,0,0,0,0,0,694,107,49,145,62,83,61,14,36,18,51,30,11,1,18,3
Den Helder,Den Helder,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Gymzaal OBS ""Vogelwei""",0400::SB23,,1465,575,0,1,0,1,0,506,69,0,0,1,0,0,0,575,123,64,81,56,50,58,25,17,17,31,30,4,0,14,5
