contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Zandvoorts Museum,0473::SB1,2042 KA,1277,753,0,5,0,0,0,669,89,0,0,0,0,0,0,758,222,47,120,74,54,55,16,40,66,23,3,12,0,16,5
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Strandhotel Centerparcs,0473::SB2,2041 JB,1251,494,0,0,0,0,0,445,49,0,0,0,0,0,0,494,112,26,114,50,40,47,15,17,29,18,4,4,0,15,3
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Oranje Nassauschool,0473::SB3,2042 CH,1438,810,0,3,0,0,2,720,92,0,0,0,1,0,0,814,268,63,101,84,37,104,21,48,32,29,5,1,0,12,5
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Rode Kruisgebouw,0473::SB5,2041 NN,1612,664,0,2,0,0,1,614,51,0,0,0,0,0,0,666,99,64,166,49,56,75,15,33,45,29,2,9,1,16,5
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Brede-school ""De Blauwe Tram""",0473::SB6,2042 VD,2507,1008,2,2,0,0,0,891,121,0,0,0,0,0,0,1012,343,83,156,99,40,114,21,37,47,38,4,6,0,10,10
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stichting Pluspunt Zandvoort (A),0473::SB7,2041 VW,2161,888,12,3,0,0,2,827,74,0,0,0,0,0,0,903,164,73,188,68,90,70,21,55,58,49,10,9,1,23,9
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woonzorgcentrum Huis in de Duinen,0473::SB8,2042 XR,987,394,3,2,0,0,0,364,35,0,0,0,0,0,0,399,105,28,62,31,32,37,7,16,33,21,2,1,0,15,4
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Nieuw-Unicum,0473::SB9,2042 XK,183,143,0,0,0,0,0,136,7,0,0,0,0,0,0,143,22,16,14,19,23,12,5,11,3,6,7,4,0,1,0
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woonzorgcentrum  A.G.Bodaan,0473::SB10,2116 TR,786,464,1,1,2,0,0,415,49,0,0,2,0,0,0,464,218,23,29,85,9,50,14,8,9,16,3,0,0,0,0
Haarlem,Zandvoort,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Station NS,0473::SB12,2041 AB,1066,665,3,4,0,2,0,603,71,0,0,0,2,0,0,674,169,43,147,64,38,69,15,31,30,32,4,7,1,6,9
