contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zalencentrum,0501::SB1,3231 VJ,1192,621,5,0,0,0,0,567,59,0,0,0,0,0,0,626,139,48,80,65,132,67,38,4,3,16,25,1,2,1,0,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadskantoor,0501::SB2,3231 AP,1681,764,2,3,0,1,0,710,60,0,0,0,1,0,0,770,179,87,106,78,117,71,24,10,5,41,31,6,3,4,1,1
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Scheepvaart en Transportcollege,0501::SB3,3232 AE,957,416,8,0,1,0,0,375,50,0,0,0,1,0,0,425,74,49,79,55,72,34,8,14,2,14,13,2,0,0,0,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wooncentrum Voorne,0501::SB4,3232 SX,1091,564,3,2,0,0,0,530,39,0,0,0,0,0,0,569,124,48,71,92,69,74,16,12,4,31,14,3,0,3,0,3
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportcomplex Dukdalf,0501::SB5,3232 CV,1364,644,4,3,0,0,1,598,52,0,0,0,0,0,0,651,108,56,99,82,133,71,16,12,6,22,30,5,1,2,0,1
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 't Dijckhuis,0501::SB6,3237 AK,1327,677,0,2,0,0,0,612,67,0,0,0,0,0,0,679,180,52,140,81,84,64,5,7,6,28,25,2,0,1,0,2
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Gaffelaar,0501::SB7,3238 AD,1489,716,2,1,0,0,0,663,56,0,0,0,0,0,0,719,157,43,135,101,93,67,22,18,2,31,34,8,2,3,0,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Plantage,0501::SB8,3232 LE,1125,517,1,2,0,2,0,468,54,0,0,0,2,0,0,522,139,33,78,76,67,46,10,6,2,36,18,4,1,0,1,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wellantcollege,0501::SB9,3232 VC,1069,421,2,1,0,0,0,390,34,0,0,0,0,0,0,424,59,26,71,58,92,32,8,15,5,28,18,5,1,3,0,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Les Rives,0501::SB10,3232 GN,854,423,0,0,0,0,2,378,45,0,2,0,2,0,0,425,65,34,54,58,107,39,10,8,0,22,21,2,2,1,0,0
Dordrecht,Brielle,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Maerlant,0501::SB11,3232 PX,891,349,0,1,0,0,0,302,48,0,0,0,0,0,0,350,81,28,67,51,39,38,9,7,0,11,13,2,1,2,0,0
