contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Bombardon,1640::SB1,6093 GA,1689,1137,5,2,0,0,1,1046,97,0,0,0,0,0,0,1144,164,281,162,64,138,38,182,39,20,28,20,1
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgcentrum De Kreppel,1640::SB2,6093 KE,1730,755,4,0,0,0,0,679,80,0,0,0,0,0,0,759,72,262,141,28,55,22,96,47,8,12,10,2
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau PDV De Vliegende Hollander,1640::SB3,6093 AT,1795,478,3,0,0,0,0,431,50,0,0,0,0,0,0,481,90,115,52,14,66,14,66,17,17,20,7,0
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Baexheimerhof,1640::SB4,6095 BD,1872,992,6,2,0,0,0,880,120,0,0,0,0,0,0,1000,123,337,191,38,92,18,95,33,15,29,14,7
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau BMV de Nassaurie,1640::SB5,6096 AZ,1370,664,6,0,0,0,0,602,68,0,0,0,0,0,0,670,83,232,94,24,58,25,61,29,14,15,25,4
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Trefcentrum Kelpen-Oler,1640::SB6,6037 RX,913,458,2,0,0,0,0,412,48,0,0,0,0,0,0,460,67,186,74,11,37,12,37,12,8,3,8,3
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Hotel - Restaurant De Beukelaer,1640::SB7,6088 EG,1688,764,1,2,0,0,0,674,93,0,0,0,0,0,0,767,85,201,137,47,78,19,125,16,20,26,6,4
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Kloeästerhoaf,1640::SB8,6088 BC,1708,808,2,1,0,0,0,714,97,0,0,0,0,0,0,811,123,180,132,34,107,17,142,19,13,25,10,6
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis de Klokkestoel,1640::SB9,6089 NG,585,335,2,0,0,0,0,297,40,0,0,0,0,0,0,337,46,123,55,8,23,4,33,17,12,6,6,2
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Handbooglokaal Vriendschap & Strijd,1640::SB10,6086 NR,1227,403,1,1,0,0,0,342,63,0,0,0,0,0,0,405,69,107,46,7,37,11,91,8,10,11,5,1
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis In d'n Haammaeker,1640::SB11,6086 BH,1453,757,1,1,0,0,0,677,82,0,0,0,0,0,0,759,108,148,107,44,73,16,205,16,11,24,4,1
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Eetcafé De Valk,1640::SB12,6081 BA,1761,663,6,7,0,0,0,613,63,0,0,0,0,0,0,676,130,154,97,31,74,15,68,23,24,21,21,5
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Trefcentrum Aldenghoor,1640::SB13,6081 AN,1641,766,0,3,0,0,0,679,90,0,0,0,0,0,0,769,120,173,107,34,92,29,110,23,15,38,21,4
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Postkoets,1640::SB14,6085 AG,1610,821,8,2,0,0,0,730,101,0,0,0,0,0,0,831,81,137,132,53,97,26,132,16,20,62,61,4
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Hotel-Restaurant De Abdij,1640::SB15,6085 BA,1468,672,2,1,0,0,0,585,90,0,0,0,0,0,0,675,85,123,101,29,78,14,83,30,15,35,77,2
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis De Roffert,1640::SB16,6082 AM,750,368,1,0,0,0,0,331,38,0,0,0,0,0,0,369,75,50,95,15,44,14,29,10,10,15,10,1
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis St. Servaas,1640::SB17,6083 AK,540,312,0,1,0,0,0,280,32,0,0,1,0,0,0,312,53,55,46,11,47,12,53,10,3,15,7,0
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Parochiehuis Hunsel,1640::SB18,6013 RK,754,397,5,0,0,0,0,364,38,0,0,0,0,0,0,402,53,157,85,11,27,10,26,9,7,6,6,0
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Ellenhof,1640::SB19,6011 RE,1129,617,1,1,0,0,0,549,70,0,0,0,0,0,0,619,63,209,72,26,66,16,104,19,7,18,14,3
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Café De Heerlijckheid,1640::SB20,6015 AS,1014,397,4,2,0,0,0,361,42,0,0,0,0,0,0,403,76,117,53,26,37,8,34,19,14,8,5,0
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Cultureel Centrum de Mortel,1640::SB21,6014 EL,1402,606,8,2,0,0,0,558,58,0,0,0,0,0,0,616,126,158,79,23,87,9,46,25,8,27,16,2
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Ons Dorpshuis, Café bie Winy",1640::SB22,6012 RJ,405,188,3,0,0,0,0,170,21,0,0,0,0,0,0,191,36,56,30,5,20,1,18,7,8,3,1,3
Venlo,Leudal,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Mobiel Stembureau,1640::SB23,,0,122,2,1,0,0,0,109,16,0,0,0,0,0,0,125,6,80,12,2,4,2,8,6,0,1,0,1
