contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Raadhuis, Raadhuisplein 1",0397::SB1,2101 HA,1122,1157,5,5,0,0,3,1071,93,0,0,0,0,0,0,1167,370,87,72,204,81,116,63,51,16,36,25,3,0,17,16
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gymzaal Offenbachlaan,0397::SB2,2102 ZL,1152,699,1,4,0,0,0,656,48,0,0,0,0,0,0,704,283,52,37,119,21,84,34,23,7,19,8,1,1,6,4
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Nicolaas Beetsschool, Sportparklaan 1-3",0397::SB3,2103 VR,1127,520,0,0,0,0,0,450,70,0,0,0,0,0,0,520,168,34,28,108,26,46,36,26,9,18,11,5,0,2,3
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'Bosbeek', Glipper Dreef 209",0397::SB4,2104 WG,1116,643,0,1,0,0,0,575,69,0,0,0,0,0,0,644,146,67,32,85,43,130,36,29,8,34,18,5,0,7,3
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'Princehof', Glipperweg 57",0397::SB5,2104 AH,2152,960,2,4,0,0,2,868,96,0,0,0,0,0,0,966,227,83,91,146,79,112,63,52,22,40,19,2,0,14,10
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Peuterspeelzaal, Reggelaan 14A",0397::SB6,2105 VH,1411,823,2,2,0,0,0,758,69,0,0,0,0,0,0,827,213,76,56,132,49,79,84,53,11,26,21,1,1,18,3
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'De Evenaar', Van de Waalslaan 33",0397::SB7,2105 TC,1383,846,0,0,0,1,2,770,75,0,0,0,1,0,0,847,201,74,44,152,66,111,74,33,16,30,18,6,0,19,2
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'De Luifel', Herenweg 96",0397::SB8,2101 MP,1116,673,3,2,0,0,0,616,62,0,0,0,0,0,0,678,197,34,38,109,43,120,35,27,10,28,13,0,0,15,4
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Openbare Bibliotheek, Julianaplein 1",0397::SB9,2101 ZC,1286,928,4,7,0,0,2,839,98,0,0,0,0,0,0,939,300,71,67,191,50,73,57,39,7,25,18,2,0,22,6
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'Kennemerduin', Herenweg 126",0397::SB10,2101 MS,1223,611,1,0,0,0,0,553,59,0,0,0,0,0,0,612,164,49,36,117,36,99,25,36,13,13,4,1,1,14,3
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Crayenesterschool, Crayenestersingel 37",0397::SB11,2101 AN,1159,717,0,2,0,0,0,625,94,0,0,0,0,0,0,719,305,55,14,189,16,54,37,14,1,11,6,0,0,11,4
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Bosch en Hovenschool, A. Pauwlaan 19",0397::SB12,2101 AJ,1021,649,0,0,0,0,0,547,102,0,0,0,0,0,0,649,221,53,23,171,25,53,47,20,3,9,11,3,0,4,6
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Station, Roemer Visscherplein",0397::SB13,,1172,984,1,0,0,0,0,895,90,0,0,0,0,0,0,985,324,112,44,221,28,91,70,27,12,20,21,2,0,8,4
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Voorwegschool, Voorweg 24",0397::SB14,2103 ST,1334,709,1,5,0,0,0,650,67,0,0,0,2,0,0,717,184,55,66,122,48,78,48,36,12,16,18,2,0,21,3
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Spaarne Ziekenhuis, Händellaan 2",0397::SB15,2102 CW,1038,805,2,4,0,1,0,688,124,0,0,0,1,0,0,812,322,63,22,197,21,84,48,23,5,7,10,1,0,0,2
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau 'Welzijn Ouderen Heemstede', L. de Keylaan 24",0397::SB16,2101 VE,1313,535,0,1,0,0,1,473,62,0,0,0,0,0,0,536,174,47,32,117,19,60,28,18,6,12,8,2,0,5,7
Haarlem,Heemstede,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Mobiel stembureau,0397::SB17,,0,24,0,1,0,0,0,24,1,0,0,0,0,0,0,25,8,3,0,1,1,4,1,2,2,1,1,0,0,0,0
