contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_1 Gemeentehuis,0753::SB1,5683 EA,1463,1050,3,3,0,0,0,832,224,0,0,0,0,0,0,1056,215,229,126,110,63,126,21,72,32,1,2,12,1,40
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_2 Basisschool St. Bernardus,0753::SB2,5682 AC,1514,948,4,5,0,2,0,858,101,0,0,0,2,0,0,959,197,194,67,103,72,165,33,36,30,2,1,30,3,15
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_3 Bestwijzer,0753::SB3,5683 AK,1564,746,5,1,0,0,0,698,54,0,0,0,0,0,0,752,77,144,90,136,63,113,15,54,24,1,0,14,0,15
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_4 Basisschool De Klimboom,0753::SB4,5685 GW,1556,863,6,0,0,1,0,741,129,0,0,0,1,0,0,870,232,102,75,84,66,165,35,28,27,0,2,19,0,28
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_5 Basisschool De Zevensprong,0753::SB5,5683 LL,1536,800,6,1,0,0,0,734,73,0,0,0,0,0,0,807,133,113,71,120,61,167,29,45,25,0,0,13,1,22
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_6 Heerbeeck College,0753::SB6,5684 SL,1486,479,5,0,0,1,0,429,56,0,0,0,1,0,0,485,111,41,56,62,36,88,14,29,8,0,0,8,0,26
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_7 Cultuurspoor Best (Muziek en Dans),0753::SB7,5684 EG,1370,673,1,1,0,0,0,597,78,0,0,0,0,0,0,675,123,139,59,60,46,120,31,22,24,0,0,15,2,32
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_8 Wilhelminaschool,0753::SB8,5684 BA,1514,598,4,1,1,0,0,566,36,0,0,1,0,0,0,602,78,69,91,119,49,64,23,41,21,4,0,11,0,28
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_9 Basisschool De Heydonck,0753::SB9,5684 CG,1514,365,0,1,0,0,0,335,30,0,0,1,0,1,0,365,36,40,69,70,28,46,13,29,13,1,0,8,1,11
's-Hertogenbosch,Best,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stembureau_10 Sporthal Naestenbest,0753::SB10,5684 GJ,1188,344,1,1,0,0,0,315,31,0,0,0,0,0,0,346,34,38,46,75,30,43,15,32,13,0,1,11,1,5
