contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verpleegtehuis Oudtburgh,0373::SB1,,1653,815,5,2,0,0,0,744,78,0,0,0,0,0,0,822,196,71,66,124,68,87,83,57,14,22,7,8,0,11,1
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Frankenstate,0373::SB2,,1670,1063,3,2,0,0,0,940,125,0,0,3,0,3,0,1065,390,89,62,219,35,97,79,48,9,20,5,3,0,4,3
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijksteunpunt,0373::SB3,,1627,961,1,2,0,0,2,830,132,0,0,0,0,0,0,964,304,85,53,183,50,92,75,69,12,18,6,1,0,8,5
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau PCC Bergen,0373::SB4,,1686,1062,1,4,0,1,1,952,115,0,0,0,1,0,0,1068,255,122,72,179,87,96,124,60,17,19,12,4,0,9,6
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau T&O buurthuis,0373::SB5,,1481,837,1,0,0,1,0,770,67,0,0,1,0,0,0,837,119,90,68,127,103,77,110,60,29,30,6,9,0,8,1
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Zorgcentrum De Marke,0373::SB6,,1557,992,5,1,0,0,2,914,82,0,0,0,0,0,0,998,177,123,99,161,70,113,95,55,31,33,18,3,0,7,7
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hotel Victoria,0373::SB7,,315,237,0,1,0,0,1,206,31,0,0,0,0,0,0,238,87,12,22,42,13,13,26,14,0,2,4,1,0,1,0
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hotel Merlet,0373::SB8,,1190,594,2,4,0,0,0,547,54,0,0,0,1,0,0,601,142,69,51,74,47,50,66,45,7,19,12,2,0,7,3
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpscentrum De Blinkerd,0373::SB9,,1027,719,2,1,0,0,5,647,70,0,0,0,0,0,0,722,148,77,68,99,46,110,58,40,20,26,9,4,0,12,2
Den Helder,Bergen (NH),PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool Het Klimduin,0373::SB10,,1540,775,4,0,0,0,0,707,72,0,0,0,0,0,0,779,137,99,70,88,92,101,65,60,14,24,9,4,0,7,5
