contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dorpshuis 't Perron,1658::SB1,5591 HM,1313,652,1,1,0,0,3,602,49,0,0,0,0,0,0,654,139,159,62,89,49,68,19,32,17,0,0,14,1,3
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Handboogvereniging Rozen van Oranje,1658::SB2,5591 GH,1254,459,5,1,0,0,0,418,47,0,0,0,0,0,0,465,134,85,35,48,34,73,23,12,6,0,0,4,0,5
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,1658::SB3,5591 HS,1257,721,2,1,0,0,0,637,87,0,0,0,0,0,0,724,153,173,70,84,54,82,34,18,27,0,1,16,0,9
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kindcentrum De Parel,1658::SB4,5591 BM,1294,792,3,1,0,0,0,717,79,0,0,0,0,0,0,796,170,164,70,98,61,116,21,33,30,0,3,19,1,6
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Heemkundekring de Heerlijkheid HLZ,1658::SB5,5591 NE,1287,743,1,1,0,0,0,673,72,0,0,0,0,0,0,745,115,130,65,123,87,114,31,36,24,0,0,14,1,3
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Trumakkers,1658::SB6,5591 NG,1297,563,4,1,0,0,0,509,59,0,0,0,0,0,0,568,120,84,54,93,56,80,14,21,20,0,0,17,1,3
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Meent,1658::SB7,5595 CM,1138,720,3,2,0,0,0,640,85,0,0,0,0,0,0,725,126,190,92,113,46,73,24,21,6,1,1,14,7,6
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Sint Jan,1658::SB8,5595 GN,1130,313,0,0,0,0,0,273,40,0,0,0,0,0,0,313,83,120,31,17,9,27,10,0,11,0,1,3,1,0
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Leenderhof,1658::SB9,5595 EP,1139,704,1,1,0,0,0,638,68,0,0,0,0,0,0,706,226,140,71,76,40,74,9,39,17,3,0,7,0,2
's-Hertogenbosch,Heeze-Leende,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dorpshuis Valentijn,1658::SB10,6029 RJ,1130,528,1,0,0,0,0,465,64,0,0,0,0,0,0,529,86,168,64,64,30,60,18,11,17,0,1,6,1,2
