contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Cult. Centr. 'De Drie Lelies', Puttershoek",0585::SB1,3297 AM,1593,831,4,1,0,0,0,751,85,0,0,0,0,0,0,836,109,107,132,108,88,54,13,35,100,43,30,1,3,5,0,3
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Obs 'Het Driespan', Puttershoek",0585::SB2,3297 BS,1442,760,1,3,0,0,0,671,93,0,0,0,0,0,0,764,113,85,122,89,89,75,12,29,89,23,22,0,0,6,1,5
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Zorgwaard, Puttershoek",0585::SB3,3297 SE,1293,705,0,4,0,0,0,639,70,0,0,0,0,0,0,709,93,71,113,126,74,59,18,45,52,27,16,3,0,5,0,3
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Dienstencentrum 't Weegje, 's-Gravendeel",0585::SB4,3295 CT,1228,770,3,2,0,0,0,705,70,0,0,0,0,0,0,775,99,90,87,140,73,48,8,45,99,47,20,5,0,7,0,2
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Partycentr. Concordia, 's-Gravendeel",0585::SB5,3295 AG,1256,541,2,1,0,1,0,473,72,0,0,0,1,0,0,545,64,72,70,79,36,29,8,42,80,17,33,5,1,1,0,4
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Buurthuis 'De Biesband', 's-Gravendeel",0585::SB6,3295 TH,1316,553,0,1,0,0,0,472,82,0,0,0,0,0,0,554,65,48,94,104,54,32,6,41,61,20,15,3,1,8,0,1
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Voetbalvereniging, 's-Gravendeel",0585::SB7,3295 KK,1259,437,2,1,0,1,2,385,54,0,0,0,1,0,0,441,85,35,34,83,40,38,13,29,50,17,11,0,1,1,0,0
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Buurthuis 'Ronduit', 's-Gravendeel",0585::SB8,3295 EK,462,240,0,0,0,0,1,196,43,0,0,0,0,0,0,240,42,15,53,31,23,20,6,12,13,11,11,1,0,2,0,0
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Bibliotheek Hoeksche Waard, 's-Gravendeel",0585::SB9,3295 BV,1330,910,3,3,0,3,0,825,94,0,0,0,3,0,0,919,155,86,115,171,71,61,26,74,78,27,31,6,5,4,0,0
Dordrecht,Binnenmaas,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Burg. van Bommelschool, Heinenoord",0585::SB10,3274 LV,705,370,0,0,0,0,0,334,36,0,0,0,0,0,0,370,86,25,57,55,22,16,9,11,48,19,16,1,1,4,0,0
