contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentehuis,0547::SB1,2351 DZ,1797,936,2,4,0,0,0,830,114,0,0,0,2,0,0,944,234,90,93,127,57,198,61,10,9,20,25,3,3,4,2
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gebouw Irene,0547::SB2,2351 AM,2245,1311,6,3,0,1,3,1190,126,0,0,1,0,0,0,1319,267,165,121,184,93,226,82,35,30,28,62,4,4,9,1
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Winkelcentrum Winkelhof,0547::SB3,2151 DZ,2050,1133,4,7,0,1,0,1049,96,0,0,0,1,0,0,1145,226,139,138,127,110,184,67,31,17,38,46,3,2,4,1
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek BC+,0547::SB4,2352 KA,2086,1495,20,4,0,0,0,1406,113,0,0,0,0,0,0,1519,278,173,160,207,121,278,83,46,36,41,53,8,3,8,0
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zijlkwartier,0547::SB5,2350 AD,2334,978,6,4,0,0,0,900,89,0,1,0,1,0,0,989,164,124,141,105,84,153,76,24,26,41,33,3,0,3,1
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Hobbit,0547::SB6,2353 WB,2388,1229,3,11,0,0,1,1101,141,0,0,0,0,0,0,1243,225,149,151,120,122,237,87,22,12,41,45,7,1,9,1
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Ommedijk,0547::SB7,2352 CD,2247,1160,6,5,0,2,0,1056,113,0,0,2,0,0,0,1169,196,140,120,157,142,192,54,31,15,77,23,8,0,4,1
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Schakel,0547::SB8,2353 BX,1710,910,0,4,0,2,3,839,70,0,0,2,0,0,0,912,200,95,69,149,42,189,54,22,18,31,35,2,1,3,0
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Hasselbraam,0547::SB9,2353 PA,1689,845,2,2,0,2,0,788,59,0,0,2,0,0,0,847,140,94,81,110,66,172,78,19,6,42,33,0,0,4,0
Leiden,Leiderdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Korfbalvereniging Velocitas,0547::SB10,2353 BZ,1956,892,1,8,0,1,0,770,132,0,0,0,1,0,0,902,249,94,111,74,56,168,47,21,6,29,33,1,1,0,2
