contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis 1,0770::SB1,5521AW,1260,621,3,1,0,0,0,576,49,0,0,0,0,0,0,625,95,185,58,83,50,65,33,25,10,0,0,9,1,7
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Sporthal ""de Kraanvogel""",0770::SB2,5521JN,1294,517,1,4,0,0,0,475,47,0,0,0,0,0,0,522,64,108,70,99,43,64,13,21,16,0,0,9,0,10
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Dorpshuis ""de Smis""",0770::SB3,5525AN,1468,572,2,4,0,0,0,531,48,0,1,0,1,0,0,579,92,158,67,86,24,54,27,18,23,0,0,19,0,4
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gemeenschapshuis ""de Höllekes""",0770::SB4,5524AX,1237,622,3,0,0,0,0,563,62,0,0,0,0,0,0,625,116,157,96,64,32,56,34,15,28,2,0,11,1,10
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Tenniscentrum Eersel,0770::SB5,5521TP,1239,756,3,4,0,0,1,680,82,0,0,0,0,0,0,763,213,161,43,78,40,125,26,29,14,2,2,12,0,11
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stichting JAM,0770::SB6,5521JK,1247,400,2,0,0,0,1,355,46,0,0,0,0,0,0,402,107,78,58,37,26,57,12,13,8,1,0,1,0,2
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis 2,0770::SB7,5521AW,1353,870,5,3,0,0,0,788,90,0,0,0,0,0,0,878,202,213,88,93,62,88,41,39,25,1,0,17,1,0
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gemeenschapshuis ""d'n Boogerd""",0770::SB8,5512AJ,1708,846,2,1,0,0,1,753,96,1,0,0,1,0,0,850,127,280,78,103,42,100,41,31,16,2,0,16,2,8
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gemeenschapshuis ""de Rosdoek""",0770::SB9,5513AP,1494,517,1,1,0,0,1,470,48,0,0,0,0,0,0,519,115,125,45,63,41,61,18,16,14,0,0,8,1,10
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gemeenschapshuis ""de Leenhoef""",0770::SB10,5511AE,1035,517,1,1,0,0,1,470,48,0,0,0,0,0,0,519,115,125,45,63,41,61,18,16,14,0,0,8,1,10
's-Hertogenbosch,Eersel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Kerkenbogten ""'t Stökske""",0770::SB11,5521WG,1228,499,4,1,0,0,0,464,41,0,1,0,1,0,0,505,94,149,46,59,39,43,9,29,14,3,0,4,1,9
