contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Gemeentehuis,0213::SB1,6971 BV,1482,897,0,1,0,1,0,826,73,0,0,0,1,0,0,899,211,77,136,83,89,130,61,14,2,39,28,1,1,0,14,5,4,2,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Tolzicht,0213::SB2,6971 CC,1352,678,2,3,0,0,0,633,50,0,0,0,0,0,0,683,134,95,101,81,66,88,45,10,4,21,19,1,0,0,10,2,1,0,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Gebouw HOB,0213::SB3,6971 EX,1326,525,5,0,0,0,0,489,43,0,2,0,2,0,0,532,97,70,62,59,93,59,32,7,2,20,13,0,1,0,3,1,2,4,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Dobbelsteen,0213::SB4,6971 CN,1117,583,0,1,0,0,0,542,42,0,0,0,0,0,0,584,74,77,57,74,108,91,33,8,2,28,11,1,0,1,10,5,0,2,1
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Het Buurthuis Leuvenheim,0213::SB5,6974 AH,533,302,0,0,0,0,0,283,19,0,0,0,0,0,0,302,78,33,31,21,35,41,22,5,5,14,5,0,0,0,7,2,2,1,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Buitengewoon Kinderopvang, Oeken",0213::SB6,6971 KC,455,280,2,0,0,0,0,256,26,0,0,0,0,0,0,282,67,35,23,18,28,40,30,12,7,11,6,0,0,0,2,1,0,0,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Basisschool J.H. Isings, Empe",0213::SB7,7399 AG,715,408,1,1,0,0,0,375,35,0,0,0,0,0,0,410,117,32,58,33,25,74,22,12,3,8,11,0,1,0,7,0,4,1,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Gemeenschapshuis De Wheme, Hall",0213::SB8,6964 AA,744,391,1,1,0,0,0,355,38,0,0,0,0,0,0,393,105,47,65,36,37,43,14,7,9,16,2,0,0,0,5,0,4,0,1
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Woonzorgcentrum De Beekwal, Eerbeek",0213::SB9,6961 DZ,1491,597,0,1,0,0,0,543,55,0,0,0,0,0,0,598,176,81,78,50,52,69,18,10,10,18,17,1,0,0,7,1,6,3,0
Arnhem,Brummen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantine Mayr-Melnhof,0213::SB10,6961 ED,1498,606,0,1,0,0,0,607,0,0,0,0,0,0,0,607,164,66,69,77,44,81,20,13,2,34,24,1,1,0,3,1,5,1,0
