contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Man,0614::SB1,3233 AG,1031,752,2,8,0,0,0,691,71,0,0,0,0,0,0,762,189,68,136,71,70,91,13,7,2,60,34,4,2,3,0,2
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Oostvoorne,0614::SB2,3233 AN,1154,414,0,0,0,0,0,360,54,0,0,0,0,0,0,414,144,27,60,45,27,48,9,3,3,19,21,3,1,3,1,0
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Leemgaarde,0614::SB3,3233 BR,1155,658,3,3,0,0,2,605,57,0,0,0,0,0,0,664,207,58,62,89,46,100,9,2,1,35,44,4,1,0,0,0
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Overbos,0614::SB4,3233 VL,1284,854,2,1,0,0,2,740,115,0,0,0,0,0,0,857,354,64,118,96,29,94,16,12,11,20,32,1,1,2,0,4
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Meander,0614::SB5,3233 GX,1407,539,2,2,0,0,0,489,54,0,0,0,0,0,0,543,104,47,114,55,50,61,14,6,12,28,37,5,0,4,1,1
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentehuis,0614::SB6,3235 AP,1178,630,4,3,0,0,0,564,73,0,0,0,0,0,0,637,206,45,114,58,57,63,14,20,3,21,27,2,0,0,0,0
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Welkomskerk,0614::SB7,3235 BK,1320,595,3,0,0,0,0,540,58,0,0,0,0,0,0,598,144,56,119,89,61,48,9,8,7,27,17,6,0,2,1,1
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stuifakkers,0614::SB8,3235 DZ,1160,507,5,4,0,0,0,469,47,0,0,0,0,0,0,516,144,45,70,68,41,50,18,7,2,29,24,1,1,3,1,3
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Merel,0614::SB9,3235 CE,1098,552,2,1,0,1,0,500,58,0,1,0,3,0,1,558,106,63,86,62,82,61,17,8,8,24,26,3,1,5,0,0
Dordrecht,Westvoorne,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Tinte,0614::SB10,3234 KS,546,332,0,0,0,0,0,291,41,0,0,0,0,0,0,332,106,19,40,66,27,23,2,8,4,13,19,2,0,2,1,0
