contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau De Smitshoek, Bergschenhoek",1621::SB1,2661 CK,2114,958,2,1,0,2,1,848,114,0,0,0,2,0,0,963,219,63,123,170,55,96,31,98,14,44,31,9,2,3,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Bibliotheek Oostland, Bergschenhoek",1621::SB3,2661 HP,2099,1078,3,1,0,1,2,985,96,0,0,0,1,0,0,1083,192,66,143,182,81,155,42,103,17,35,38,16,1,7,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Postduivenvereniging, Bergschenhoek",1621::SB4,2661 GV,748,428,0,1,0,0,0,378,51,0,0,0,0,0,0,429,121,20,54,74,7,47,25,36,8,13,18,2,0,2,1
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau RK Basisschool Pius X, Bergschenhoek",1621::SB5,2661 KZ,1852,966,4,0,0,1,0,853,118,0,0,0,1,0,0,971,230,73,161,113,82,103,43,56,14,28,44,11,3,3,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Ger. Vrijgem. Kerk, Bergschenhoek",1621::SB6,2661 TP,1569,804,0,0,0,0,0,690,114,0,0,0,0,0,0,804,294,45,89,76,38,106,24,77,11,18,16,3,0,3,4
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Jongeren Centrum Spectrum, Bergschenhoek",1621::SB7,2661 AL,2019,1067,3,4,0,0,0,947,127,0,0,0,0,0,0,1074,332,70,117,135,41,173,38,72,11,25,37,7,3,4,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Scholencomplex CBS De Acker, Bergschenhoek",1621::SB8,2661 SX,2118,948,2,2,0,0,0,846,106,0,0,0,0,0,0,952,278,95,106,119,35,146,35,76,3,21,21,4,3,3,3
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Basisschool De Poolster, Berkel en Rodenrijs",1621::SB9,2651 RC,2002,1137,1,1,0,0,0,985,154,0,0,0,0,0,0,1139,306,83,140,222,55,161,44,31,8,29,40,11,2,4,1
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau RK Basisschool De Klipper, Berkel en Rodenrijs",1621::SB10,2652 CJ,2369,1093,3,0,0,0,0,944,152,0,0,0,0,0,0,1096,329,91,149,136,65,168,42,33,2,25,37,4,2,8,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Pr. Mauritsschool, Berkel en Rodenrijs",1621::SB11,2651 GS,2241,965,2,4,0,4,0,868,107,0,0,0,4,0,0,975,172,87,136,170,78,107,33,96,8,36,27,9,1,2,3
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Huize St. Petrus, Berkel en Rodenrijs",1621::SB12,2651 CX,2127,943,14,0,0,3,0,869,85,0,0,3,0,0,0,954,166,81,119,218,62,111,20,71,11,30,35,8,5,4,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Woonzorgcentr. Hergerborch, Berkel en Rodenrijs",1621::SB13,2651 DA,1375,738,2,9,0,0,0,677,72,0,0,0,0,0,0,749,119,48,108,195,42,59,13,78,9,35,23,6,0,1,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Gebouw De Bron, Berkel en Rodenrijs",1621::SB14,2651 BN,2327,1302,6,0,0,0,0,1115,195,0,2,0,2,0,0,1310,362,75,131,173,55,170,49,179,21,18,45,15,5,4,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Wijkgeb. Rodenrijs, Berkel en Rodenrijs",1621::SB15,2651 PG,1634,837,1,2,0,2,0,769,69,0,0,2,0,0,0,838,129,75,84,125,69,118,35,84,21,35,49,7,0,5,1
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Pr. Willem-Alexanderschool, Berkel en Rodenrijs",1621::SB17,2651 XK,2169,1187,6,2,0,1,0,1059,137,0,0,0,1,0,0,1196,312,86,120,181,61,146,54,118,26,25,44,13,1,0,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Woonzorgcentrum De Leeuwerik, Bleiswijk",1621::SB18,2665 VH,1908,1126,4,2,0,1,0,993,140,0,0,0,1,0,0,1133,296,69,135,223,83,110,13,73,30,49,24,12,2,5,2
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Gereformeerde Kerk, Bleiswijk",1621::SB19,2665 BG,2112,973,5,2,0,2,0,871,111,0,0,0,2,0,0,982,233,63,120,175,47,91,17,92,49,24,27,26,3,3,3
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau RK Basisschool De Oosthoek, Bleiswijk",1621::SB20,2665 ES,1543,763,0,1,0,0,0,684,80,0,0,0,0,0,0,764,188,59,97,121,48,116,11,31,9,25,39,15,1,2,1
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau CBS De Wiekslag, Bleiswijk",1621::SB21,2665 ES,1855,1146,4,4,0,0,0,1009,145,0,0,0,0,0,0,1154,285,74,153,199,56,140,29,72,29,33,47,18,2,9,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Restaurant Bloemenveiling Flora, Bleiswijk",1621::SB22,2665 LP,1248,492,1,4,0,0,1,422,74,0,0,0,0,0,0,497,169,17,58,79,8,38,13,44,23,17,8,14,0,4,0
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau CBS Prinses Maximaschool, Berkel en Rodenrijs",1621::SB23,2652 HJ,2092,1036,1,1,0,0,0,878,160,0,0,0,0,0,0,1038,389,66,88,109,32,203,33,38,6,14,37,9,4,5,3
Leiden,Lansingerland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Woonzorgcentr. De Oudelandse Hof, Berkel en Rodenrijs",1621::SB24,2652 EL,2204,1032,3,3,0,1,0,908,131,0,0,0,1,0,0,1039,263,79,145,155,61,146,28,46,3,41,47,5,0,13,0
