contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gemeentehuis,0383::SB1,1902 CA,1904,1174,4,3,0,0,0,1084,97,0,0,0,0,0,0,1181,213,144,56,189,150,155,117,47,24,12,18,7,2,29,11
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Maranathakerk,0383::SB3,1901 CA,1885,1297,1,1,0,0,0,1197,102,0,0,0,0,0,0,1299,229,140,72,229,160,135,143,51,11,37,25,5,3,46,11
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Kern,0383::SB4,1901 EW,1868,964,1,5,0,1,0,896,75,0,0,0,1,0,0,971,208,102,70,126,115,117,78,41,28,31,7,5,0,30,6
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Augustinusschool,0383::SB5,1900 AK,1460,669,0,1,0,0,0,615,55,0,0,0,0,0,0,670,126,54,45,87,99,94,63,27,15,33,5,5,0,10,6
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Toermalijn,0383::SB6,1902 BE,1262,921,3,1,0,1,1,856,69,0,0,0,1,0,0,926,183,114,57,157,96,104,80,42,13,20,17,2,0,29,7
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Klimop,0383::SB7,1902 DH,1834,988,2,1,0,0,1,899,91,0,0,0,0,0,0,991,210,112,77,168,136,97,64,30,19,25,17,4,0,21,8
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Visser 't Hooftschool,0383::SB9,1902 KA,1878,1085,1,2,0,0,2,990,96,0,0,0,0,0,0,1088,265,111,96,155,122,130,68,47,12,31,14,3,1,24,6
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Clusius College,0383::SB10,1901 TX,1735,945,0,2,0,0,0,874,73,0,0,0,0,0,0,947,163,119,90,142,127,108,67,44,24,16,14,4,1,21,5
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Santmark,0383::SB11,1901 WZ,1704,856,2,8,0,1,0,792,75,0,0,0,1,0,0,867,149,97,94,117,113,104,55,36,19,29,10,6,2,18,7
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hotel Borst,0383::SB13,1901 KA,2317,1269,3,5,0,9,0,1167,119,0,0,0,9,0,0,1286,283,129,110,186,141,139,109,64,8,30,21,2,0,36,11
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 't Kruispunt,0383::SB14,1921 XC,2052,962,4,2,0,1,2,887,80,0,0,0,1,0,0,969,201,81,129,111,103,173,30,32,18,26,17,11,0,25,5
Den Helder,Castricum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Bibliotheek,0383::SB15,1921 EK,1897,880,3,1,0,0,1,801,82,0,0,0,0,0,0,884,223,78,94,101,75,152,31,32,23,35,6,3,0,21,6
