contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Raadhuis,0402::SB1,1217 JE,1271,954,3,0,0,0,0,838,120,0,0,0,1,0,0,958,273,89,48,211,55,79,55,44,3,11,37,4,2,40,3
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Mozarthof School,0402::SB2,1217 CM,1504,948,1,3,0,0,0,825,127,0,0,0,0,0,0,952,454,55,47,193,18,81,25,25,1,9,10,1,0,25,4
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Openbare Bibliotheek,0402::SB3,1217 EH,1771,1055,4,3,0,0,0,954,118,0,0,0,10,0,0,1072,330,88,61,212,68,89,56,33,6,29,32,6,0,37,8
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Chr. Verpleeghuis 'Gooizicht',0402::SB4,1217 SH,1303,679,1,0,0,0,0,610,70,0,0,0,0,0,0,680,181,76,42,141,27,56,49,26,3,23,27,4,1,22,1
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Zorgcentrum 'De Boomberg',0402::SB5,1217 SV,2040,634,5,2,0,0,1,591,49,0,0,0,0,0,0,641,118,49,62,121,63,37,37,36,3,16,32,3,0,50,7
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Anna Gebouw,0402::SB6,1211 NE,2230,792,8,1,0,0,1,746,54,0,0,0,0,0,0,801,120,60,91,97,85,58,58,51,6,20,30,3,0,97,16
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 'Emmaushuis',0402::SB7,1216 RN,1752,934,2,2,0,0,0,843,96,0,1,0,1,0,0,939,217,98,81,154,83,70,58,47,6,24,36,6,1,51,2
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum 'De Koepel',0402::SB8,1216 JC,1469,1090,2,4,0,2,0,1013,85,0,0,0,2,0,0,1098,167,123,171,119,146,118,33,32,17,39,38,2,1,71,13
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Goudenregenschool Kerkelanden,0402::SB9,1216 LD,1602,626,3,0,0,2,0,571,60,0,0,2,2,0,0,631,68,63,115,64,95,81,13,20,10,33,25,2,1,31,5
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Flat 'Kerkelanden',0402::SB10,1216 SB,1520,660,2,6,0,0,2,607,59,0,0,0,0,0,0,668,145,63,66,87,69,97,20,22,11,17,19,2,0,40,2
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Serviceflat 'Westerheem',0402::SB12,1215 EM,1214,790,1,0,0,4,1,737,57,0,0,0,4,0,0,795,164,81,52,158,55,92,51,19,3,11,50,1,0,50,3
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Bavinckschool,0402::SB13,1214 JS,1589,991,2,1,0,0,0,896,98,0,0,0,0,0,0,994,233,95,50,239,71,89,76,29,2,13,38,5,0,45,6
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Violenschool,0402::SB14,1214 CJ,1917,754,2,1,0,0,0,686,71,0,0,0,0,0,0,757,103,85,67,136,84,44,63,44,8,14,28,8,0,56,14
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Intern. school (vh Rembr.sch.),0402::SB15,1213 BH,2290,1025,1,6,0,6,0,930,108,0,0,0,6,0,0,1038,230,109,56,204,104,80,66,42,4,21,36,6,0,60,7
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hilversumse School Vereniging,0402::SB16,1213 BM,912,597,1,3,0,0,1,520,81,0,1,0,1,0,0,602,186,46,47,145,22,55,29,12,1,5,10,2,2,30,5
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum 'De Zoutkeet',0402::SB17,1215 PR,1515,815,6,2,0,0,0,745,78,0,0,0,0,0,0,823,142,63,108,135,87,78,44,35,7,18,41,3,0,42,12
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verzorgingshuis 'Zuiderheide',0402::SB18,1215 KG,1929,898,4,5,0,0,0,841,66,0,0,0,0,0,0,907,153,86,88,139,98,136,29,29,18,22,47,3,1,48,1
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Zorgcentrum 'St. Carolus',0402::SB20,1215 AN,1789,965,2,2,0,0,0,880,89,0,0,0,0,0,0,969,184,95,74,204,95,79,68,47,17,22,37,0,2,38,3
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Goudenregenschool,0402::SB21,1214 NC,2137,1035,6,3,0,0,2,949,93,0,0,0,0,0,0,1044,205,97,76,182,132,80,72,36,10,18,45,6,1,63,12
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woond.centr. 'De Egelantier',0402::SB22,1214 EH,1896,910,3,5,0,2,0,852,68,0,0,0,2,0,0,920,148,107,98,169,128,60,49,29,15,21,24,4,0,51,7
Haarlem,Hilversum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Diependaalse Kerk,0402::SB23,1214 KE,2059,1244,4,2,0,0,0,1113,137,0,0,0,0,0,0,1250,469,101,76,236,44,127,50,25,6,17,53,0,0,36,4
