contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Kom van Son, Gemeentehuis",0848::SB1,5691 AL,1474,838,3,3,0,0,0,756,88,0,0,0,0,0,0,844,195,140,73,79,59,117,54,66,24,0,0,12,3,16
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau de Vloed, Verz.huis Berkenstaete",0848::SB2,5691 SV,1411,689,2,3,0,0,0,620,74,0,0,0,0,0,0,694,150,107,69,61,45,123,39,62,19,2,0,6,0,6
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Breeakker, Oude Gemeentewerf",0848::SB3,5691 TN,999,493,0,1,0,0,1,448,45,0,0,0,0,0,0,494,67,57,61,81,38,74,24,48,28,1,0,10,0,4
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau 't Harde Ven, BS De Bloktempel",0848::SB4,5691 EA,1128,703,0,1,0,0,0,631,73,0,0,0,0,0,0,704,212,110,37,40,35,131,56,41,23,0,0,5,0,13
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Chill out Braecklant Amerikalaan 2,0848::SB5,5691 LE,1613,400,2,0,0,0,0,360,42,0,0,0,0,0,0,402,84,38,25,50,39,72,29,27,15,2,1,10,0,8
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Gentiaan-west, Braecklant",0848::SB6,5691 KD,1561,1351,3,4,0,0,0,1205,153,0,0,0,0,0,0,1358,391,157,98,105,108,237,78,80,38,4,1,18,5,31
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Kom Breugel, Parochiehuis Den Bauw",0848::SB7,5694 AG,972,544,0,0,0,0,0,488,56,0,0,0,0,0,0,544,89,152,49,57,39,64,34,48,7,1,0,0,0,4
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau 't Eigen, BS De Krommen Hoek",0848::SB8,5694 EA,1357,582,2,1,0,0,2,539,45,1,0,0,1,0,0,586,58,88,54,84,66,83,48,43,34,0,0,11,2,11
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Hoogstraat, De Boerderij",0848::SB9,5694 VR,1310,642,2,1,0,1,0,591,55,0,0,0,1,0,0,646,96,48,78,110,62,94,56,41,32,0,0,11,1,13
's-Hertogenbosch,Son en Breugel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Sonniuspark, BS De Ruimte",0848::SB10,5692 VE,620,273,2,1,0,0,0,240,36,0,0,0,0,0,0,276,70,26,21,42,17,43,15,14,12,0,0,4,0,9
