contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Raadhuis,0882::SB1,6371 LA,1242,863,2,2,0,0,0,770,97,0,0,0,0,0,0,867,190,127,59,80,203,37,71,40,29,10,16,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgcentrum De Dormig,0882::SB2,6371 XN,942,419,1,0,0,0,0,381,38,0,0,1,0,0,0,419,88,82,45,35,88,14,30,16,10,6,5,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Ontmoetingsruimte A gen Bruk,0882::SB3,6371 HW,1188,502,1,0,0,0,0,450,53,0,0,0,0,0,0,503,97,103,33,34,107,22,46,17,21,11,10,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Parochiezaal Kerkplein,0882::SB11,6372 EZ,1468,781,0,1,0,0,0,694,88,0,0,0,0,0,0,782,174,107,61,92,178,20,54,41,29,13,9,3
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Ontmoetingsruimte A gen Maar,0882::SB12,6372 ER,1503,614,1,0,0,0,0,528,87,0,0,0,0,0,0,615,128,121,47,52,121,15,36,49,23,9,11,2
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgcentrum Dr. Calshof,0882::SB22,6372 SP,1538,764,3,2,0,0,0,681,88,0,0,0,0,0,0,769,186,107,52,59,188,19,70,45,18,10,8,2
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Oefenbunker,0882::SB23,6371 HX,671,277,0,0,0,0,0,248,29,0,0,0,0,0,0,277,79,28,10,21,78,9,15,15,15,4,2,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Harlekijn,0882::SB30,6372 AC,1135,412,2,3,0,0,0,368,49,0,0,0,0,0,0,417,111,38,25,35,108,9,34,10,14,10,13,5
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Parochiezaal St. Michael,0882::SB31,6372 VW,918,358,0,2,0,0,0,320,40,0,0,0,0,0,0,360,82,70,17,32,91,11,21,10,17,3,4,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau 't Noaberhoes De Wendelwiek,0882::SB32,6372 VM,1315,513,4,4,0,0,0,455,66,0,0,0,0,0,0,521,125,74,35,46,106,16,51,23,18,9,10,0
