contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentehuis,0627::SB1,2741 HR,841,734,2,0,0,1,0,645,92,0,0,0,1,0,0,737,191,42,77,126,38,90,14,39,75,14,17,0,0,11,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw Zonnig Zuid,0627::SB2,2741 JR,1443,608,5,1,0,0,0,547,67,0,0,0,0,0,0,614,98,47,99,82,39,45,22,55,79,19,14,0,0,8,1
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cultuurhuys De Kroon,0627::SB3,2741 MW,1267,660,11,3,0,0,2,623,49,0,0,0,0,0,0,674,123,48,66,86,42,75,20,66,70,38,15,1,0,10,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau NH Kerkgebouw De Hoeksteen,0627::SB4,2742 XG,1290,694,1,1,0,0,0,608,88,0,0,0,0,0,0,696,80,41,109,72,49,33,7,74,186,19,7,0,5,12,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Souburgh,0627::SB5,2741 DW,1388,658,2,3,0,0,0,590,73,0,0,0,0,0,0,663,76,29,71,106,40,44,6,85,143,27,11,1,2,16,1
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bethelkerk,0627::SB6,2741 AP,1307,667,1,0,0,0,0,611,57,0,0,0,0,0,0,668,75,53,66,105,45,65,23,95,88,17,17,2,1,15,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Regenboogschool,0627::SB7,2741 XL,1459,633,1,1,1,0,0,572,64,0,0,0,1,0,0,636,58,65,77,92,40,59,7,80,98,31,17,1,1,5,2
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Anne Frankcentrum,0627::SB8,2741 DS,1352,681,2,4,0,0,0,621,66,0,0,0,0,0,0,687,78,62,72,147,42,69,17,57,83,29,15,1,1,8,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Ontmoetingskerk,0627::SB9,2742 DJ,1553,851,3,3,0,0,0,781,76,0,0,0,0,0,0,857,132,62,73,124,64,86,23,104,119,34,18,0,4,8,0
Leiden,Waddinxveen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Groenswaard,0627::SB10,2742 SK,1325,720,2,2,0,0,0,653,71,0,0,0,0,0,0,724,100,55,63,110,48,58,20,94,107,25,23,4,2,10,1
